robustness_layer,window,selection_start,selection_end,selection_ic_start,selection_ic_end,oos_start,oos_end,key,family,variant,horizon_days,parameters,observations,mean_ic,std_ic,tstat,positive_rate,early_mean_ic,late_mean_ic,late_tstat,stability,selection_score,eligible,selected,oos_observations,oos_mean_ic,oos_std_ic,oos_tstat,oos_positive_rate,oos_eligible
short,18,2018-07-02,2019-12-31,2018-07-02,2019-07-02,2020-01-02,2020-06-30,price_volume_confirmation|pvc_6m_1m_liq5_60|h126,price_volume_confirmation,pvc_6m_1m_liq5_60,126,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 60, ""short_window"": 5, ""skip"": 21, ""window"": 126}",252,0.10788129,0.1131907,3.7827410104945076,0.7896825396825397,0.05278556,0.16297704,5.736450663928655,0.11019148,0.9208333333333334,True,True,125.0,-0.04680095985531807,0.20826198160648346,-0.5676879235448868,0.528,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,momentum|24m-0m|h252,momentum,24m-0m,252,"{""skip"": 0, ""window"": 504}",125,0.29999855,0.04481497,29.357676946631624,1.0,0.28499752,0.3147615,25.580827662184777,0.029763967,0.9551470588235295,True,True,128.0,-0.27188193798065186,0.18989120423793793,-3.9734948356504525,0.1953125,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,low_volatility|60d|h252,low_volatility,60d,252,"{""window"": 60}",125,0.13642555,0.09566422,6.759145608913946,0.944,0.14120671,0.13172024,3.1695447694911567,0.009486467,0.9544642857142857,True,True,128.0,-0.4008134603500366,0.16268284618854523,-6.298006839244634,0.0,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,trend|SMA150|h252,trend,SMA150,252,"{""window"": 150}",125,0.17578535,0.08714189,9.743863944626037,0.976,0.17538193,0.17618239,16.44600583314788,0.0008004606,0.9770833333333333,True,True,128.0,-0.06286457180976868,0.17008468508720398,-0.8954333118095272,0.296875,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-12-30,2020-07-01,2020-12-31,short_term_reversal|reversal_21d|h126,short_term_reversal,reversal_21d,126,"{""window"": 21}",251,0.045326717,0.14604023,2.262570562167133,0.6254980079681275,0.034307726,0.056258257,3.343807184180004,0.021950532,0.9145833333333333,True,True,128.0,-0.006125997751951218,0.23392616212368011,-0.09529465276252057,0.5390625,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,residual_momentum|resmom_12m_1m|h252,residual_momentum,resmom_12m_1m,252,"{""skip"": 21, ""window"": 252}",125,0.19934358,0.09120617,7.46374922755877,0.984,0.14313966,0.25465542,9.381483938236077,0.11151576,0.8979166666666667,True,True,128.0,-0.21546079218387604,0.15521240234375,-4.190025106269391,0.1953125,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,volatility_scaled_momentum|vsmom_12m_1m_vol60|h252,volatility_scaled_momentum,vsmom_12m_1m_vol60,252,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",125,0.21687591,0.094690435,9.357278303084552,0.992,0.17299722,0.26005805,7.321872351239797,0.087060824,0.9333333333333333,True,True,128.0,-0.2510374188423157,0.1627732366323471,-4.60783979190652,0.1640625,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,high_proximity|high_18m|h252,high_proximity,high_18m,252,"{""window"": 378}",125,0.21972275,0.09485631,10.932689094420986,1.0,0.22805737,0.21152043,5.930205702224119,0.016536936,0.9791666666666667,True,True,128.0,-0.275036096572876,0.18970800936222076,-4.124915311653151,0.1953125,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,trend_slope|slope_100d|h252,trend_slope,slope_100d,252,"{""window"": 100}",125,0.15592647,0.073742166,10.35415441963861,0.936,0.14821196,0.16351852,21.102059373971905,0.015306562,0.94375,True,True,128.0,0.02649715729057789,0.12927936017513275,1.5038328391976683,0.65625,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,risk_adjusted_trend|risk_trend_100d|h252,risk_adjusted_trend,risk_trend_100d,252,"{""window"": 100}",125,0.1684622,0.07383172,10.617871152637855,0.936,0.15758903,0.17916279,25.749083285507073,0.021573752,0.9500000000000001,True,True,128.0,-0.06922520697116852,0.11567646265029907,-2.5062991434799544,0.2578125,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,liquidity_change|liq_20d_252d|h252,liquidity_change,liq_20d_252d,252,"{""long_window"": 252, ""short_window"": 20}",125,0.109756075,0.055885665,9.881335589843088,0.96,0.10193593,0.11745208,7.937141958358659,0.015516147,0.9541666666666667,True,True,128.0,-0.010678165592253208,0.10134213417768478,-0.2875839195841425,0.3203125,True
short,19,2019-01-02,2020-06-30,2019-01-02,2019-07-01,2020-07-01,2020-12-31,price_volume_confirmation|pvc_12m_1m_liq20_252|h252,price_volume_confirmation,pvc_12m_1m_liq20_252,252,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 252, ""short_window"": 20, ""skip"": 21, ""window"": 252}",125,0.22075465,0.09241403,8.771949290473533,0.992,0.16889329,0.27179283,8.520223075386067,0.10289954,0.9125000000000001,True,True,128.0,-0.2454206496477127,0.16698923707008362,-4.346466936525854,0.1875,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-01-02,2021-01-04,2021-06-30,momentum|24m-1m|h252,momentum,24m-1m,252,"{""skip"": 21, ""window"": 504}",129,0.29377225,0.035465207,81.75035711295062,1.0,0.28890386,0.2985658,52.77064564706866,0.009661943,0.9863970588235295,True,True,124.0,-0.20020829141139984,0.07084205746650696,-12.055002431635314,0.0,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-12-30,2021-01-04,2021-06-30,low_volatility|20d|h1,low_volatility,20d,1,"{""window"": 20}",380,0.013654475,0.3009725,0.8855482372025778,0.5263157894736842,0.02375076,0.0035581903,0.14429416546340945,0.02019257,0.9008928571428572,True,True,124.0,-0.020810863003134727,0.25348031520843506,-0.9179412966408923,0.4838709677419355,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-01-02,2021-01-04,2021-06-30,trend|SMA250|h252,trend,SMA250,252,"{""window"": 250}",129,0.20719288,0.029893814,57.22489036167377,1.0,0.20199105,0.2123147,61.53723617790777,0.010323644,0.9750000000000001,True,True,124.0,-0.07290178537368774,0.08920048177242279,-2.6414272301481905,0.24193548387096775,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-10-30,2021-01-04,2021-06-30,short_term_reversal|reversal_21d|h42,short_term_reversal,reversal_21d,42,"{""window"": 21}",339,0.046231132,0.19829181,1.4562254321548855,0.584070796460177,0.024566222,0.06776861,2.36158145862549,0.04320239,0.9166666666666666,True,True,124.0,0.10026761889457703,0.16423256695270538,2.9952694852213564,0.7258064516129032,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-01-02,2021-01-04,2021-06-30,residual_momentum|resmom_9m_1m|h252,residual_momentum,resmom_9m_1m,252,"{""skip"": 21, ""window"": 189}",129,0.24296206,0.044003025,29.96713121656957,1.0,0.22975911,0.25596187,20.583423704842,0.026202753,0.9500000000000001,True,True,124.0,-0.08373460173606873,0.10542058944702148,-2.4711942242664464,0.25806451612903225,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-01-02,2021-01-04,2021-06-30,volatility_scaled_momentum|vsmom_9m_1m_vol60|h252,volatility_scaled_momentum,vsmom_9m_1m_vol60,252,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",129,0.18722017,0.045206234,41.51888518057718,1.0,0.18766323,0.18678391,16.129998365198173,0.0008793175,0.9645833333333333,True,True,124.0,-0.06080388277769089,0.06906279176473618,-4.693631756200317,0.1774193548387097,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-01-02,2021-01-04,2021-06-30,high_proximity|high_12m|h252,high_proximity,high_12m,252,"{""window"": 252}",129,0.11211046,0.03216939,29.158025012647393,1.0,0.11213632,0.11208499,19.055403529833608,5.132705e-05,0.9645833333333333,True,True,124.0,0.013057013042271137,0.07952060550451279,0.6560213948125047,0.5564516129032258,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-01-02,2021-01-04,2021-06-30,trend_slope|slope_200d|h252,trend_slope,slope_200d,252,"{""window"": 200}",129,0.23714012,0.039585415,48.82657608153,1.0,0.23685351,0.23742233,20.089585568873243,0.000568822,0.9765625000000001,True,True,124.0,-0.10163497924804688,0.07588329166173935,-4.696988435707962,0.0967741935483871,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-01-02,2021-01-04,2021-06-30,risk_adjusted_trend|risk_trend_200d|h252,risk_adjusted_trend,risk_trend_200d,252,"{""window"": 200}",129,0.18818307,0.047053933,33.63750006299945,1.0,0.18728802,0.18906437,15.079685016832777,0.0017763525,0.9796875,True,True,124.0,-0.08898874372243881,0.057103127241134644,-7.7586011330916715,0.04838709677419355,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-01-02,2021-01-04,2021-06-30,liquidity_change|liq_20d_252d|h252,liquidity_change,liq_20d_252d,252,"{""long_window"": 252, ""short_window"": 20}",129,0.08362967,0.051359,11.321781530261458,0.9457364341085271,0.08267487,0.084569775,6.996179036980195,0.0018949062,0.9916666666666667,True,True,124.0,0.005307817831635475,0.06822913885116577,0.35244047274732543,0.45161290322580644,True
short,20,2019-07-01,2020-12-31,2019-07-01,2020-01-02,2021-01-04,2021-06-30,price_volume_confirmation|pvc_9m_1m_liq20_126|h252,price_volume_confirmation,pvc_9m_1m_liq20_126,252,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 126, ""short_window"": 20, ""skip"": 21, ""window"": 189}",129,0.23895492,0.045857143,34.45789696236261,1.0,0.230386,0.24739198,16.648014173322345,0.01700598,0.9562499999999999,True,True,124.0,-0.09531865268945694,0.09789611399173737,-3.047458025088219,0.18548387096774194,True
short,21,2020-01-02,2021-06-30,2020-01-02,2021-04-30,2021-07-01,2021-12-31,momentum|6m-0m|h42,momentum,6m-0m,42,"{""skip"": 0, ""window"": 126}",335,0.03325613,0.21676473,0.8484159642756468,0.6238805970149254,0.023293005,0.04315995,0.9120587132968083,0.019866945,0.8908088235294117,True,True,128.0,-0.12838594615459442,0.20939397811889648,-1.535879105402578,0.3125,True
short,21,2020-01-02,2021-06-30,2020-01-02,2021-04-30,2021-07-01,2021-12-31,trend|SMA150|h42,trend,SMA150,42,"{""window"": 150}",335,0.02981555,0.24910603,0.5929317289320847,0.5671641791044776,0.03517815,0.024484878,0.35858729734227995,0.010693273,0.9177083333333333,True,True,128.0,-0.10993936657905579,0.1740729957818985,-1.873543659673195,0.234375,True
short,21,2020-01-02,2021-06-30,2020-01-02,2021-06-23,2021-07-01,2021-12-31,short_term_reversal|reversal_21d|h5,short_term_reversal,reversal_21d,5,"{""window"": 21}",372,0.01769734,0.24035154,0.828979018727764,0.5188172043010753,0.0018727267,0.033521954,1.2600834591013346,0.03164923,0.7604166666666665,True,True,128.0,-0.028454486280679703,0.19121603667736053,-1.0504113197749585,0.46875,True
short,21,2020-01-02,2021-06-30,2020-01-02,2021-04-30,2021-07-01,2021-12-31,residual_momentum|resmom_6m_1m|h42,residual_momentum,resmom_6m_1m,42,"{""skip"": 21, ""window"": 126}",335,0.043092273,0.19028415,1.3403945212366473,0.6328358208955224,0.006188898,0.07977598,2.096714176153297,0.07358708,0.8791666666666668,True,True,128.0,-0.08503758907318115,0.21521350741386414,-1.0407628502222193,0.3671875,True
short,21,2020-01-02,2021-06-30,2020-01-02,2021-06-29,2021-07-01,2021-12-31,volatility_scaled_momentum|vsmom_9m_1m_vol60|h1,volatility_scaled_momentum,vsmom_9m_1m_vol60,1,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",376,0.020829724,0.31034166,1.303213758710212,0.5558510638297872,0.041577287,8.2160564e-05,0.004051954783721448,0.041495126,0.9041666666666668,True,True,128.0,0.006011181510984898,0.20122721791267395,0.33929778252443715,0.53125,True
short,21,2020-01-02,2021-06-30,2020-01-02,2020-12-29,2021-07-01,2021-12-31,trend_slope|slope_50d|h126,trend_slope,slope_50d,126,"{""window"": 50}",251,0.02798287,0.21177174,1.1129744098211662,0.5139442231075697,0.026239818,0.029712096,0.6202151428462775,0.003472278,0.890625,True,True,128.0,-0.13879752159118652,0.16249960660934448,-3.8500825372697145,0.2421875,True
short,21,2020-01-02,2021-06-30,2020-01-02,2021-06-29,2021-07-01,2021-12-31,risk_adjusted_trend|risk_trend_200d|h1,risk_adjusted_trend,risk_trend_200d,1,"{""window"": 200}",376,0.019478498,0.31535843,1.1992871574624788,0.5398936170212766,0.03879533,0.00016166603,0.008308216260016247,0.038633663,0.9406249999999999,True,True,128.0,0.010672265663743019,0.20327015221118927,0.596336156835304,0.53125,True
short,21,2020-01-02,2021-06-30,2020-01-02,2020-12-29,2021-07-01,2021-12-31,liquidity_change|liq_20d_126d|h126,liquidity_change,liq_20d_126d,126,"{""long_window"": 126, ""short_window"": 20}",251,0.009979965,0.09915595,0.6571498066287627,0.4701195219123506,0.0021856925,0.017712377,0.6540391630180229,0.015526684,0.8666666666666667,True,True,128.0,-0.021576926112174988,0.06540598720312119,-2.4400274978105507,0.4609375,True
short,21,2020-01-02,2021-06-30,2020-01-02,2021-04-30,2021-07-01,2021-12-31,price_volume_confirmation|pvc_6m_1m_liq5_60|h42,price_volume_confirmation,pvc_6m_1m_liq5_60,42,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 60, ""short_window"": 5, ""skip"": 21, ""window"": 126}",335,0.025747871,0.18593664,0.8919791307101023,0.6179104477611941,0.0053996514,0.04597497,1.2686039521565569,0.040575318,0.8875000000000001,True,True,128.0,-0.09222328662872314,0.21717818081378937,-1.1184379255952102,0.359375,True
short,22,2020-07-01,2021-12-31,2020-07-01,2020-12-31,2022-01-03,2022-06-30,momentum|3m-0m|h252,momentum,3m-0m,252,"{""skip"": 0, ""window"": 63}",128,0.057293065,0.1394971,2.2117941653464683,0.6328125,0.056306534,0.058279596,1.4366184717488288,0.0019730628,0.9091911764705882,True,True,124.0,0.018885156139731407,0.12576350569725037,0.3821120343078989,0.5,True
short,22,2020-07-01,2021-12-31,2020-07-01,2021-12-30,2022-01-03,2022-06-30,trend|SMA250|h1,trend,SMA250,1,"{""window"": 250}",379,0.008314449,0.2769328,0.5852647484743954,0.5303430079155673,0.010162203,0.006476424,0.3882637350625217,0.0036857785,0.8822916666666667,True,True,124.0,0.021158678457140923,0.31601783633232117,0.7485934928500707,0.5725806451612904,True
short,22,2020-07-01,2021-12-31,2020-07-01,2021-11-01,2022-01-03,2022-06-30,short_term_reversal|reversal_21d|h42,short_term_reversal,reversal_21d,42,"{""window"": 21}",338,0.053343084,0.18019669,1.5872351983923128,0.6242603550295858,0.011569995,0.09511617,2.282914066804425,0.08354618,0.8458333333333333,True,True,124.0,-0.03401115536689758,0.1565552055835724,-0.5810739500852086,0.45161290322580644,True
short,22,2020-07-01,2021-12-31,2020-07-01,2021-12-30,2022-01-03,2022-06-30,residual_momentum|resmom_9m_1m|h1,residual_momentum,resmom_9m_1m,1,"{""skip"": 21, ""window"": 189}",379,0.008740762,0.3037325,0.560985201439917,0.5145118733509235,0.014221959,0.0032884143,0.1648493561987169,0.0109335445,0.8166666666666668,True,True,124.0,0.013974257744848728,0.23413635790348053,0.6673121880068064,0.5080645161290323,True
short,22,2020-07-01,2021-12-31,2020-07-01,2021-12-30,2022-01-03,2022-06-30,volatility_scaled_momentum|vsmom_9m_1m_vol60|h1,volatility_scaled_momentum,vsmom_9m_1m_vol60,1,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",379,0.009703284,0.27650696,0.6840785531156984,0.5303430079155673,0.009469007,0.009936324,0.6132196496559511,0.00046731718,0.8541666666666666,True,True,124.0,0.0160214863717556,0.24286127090454102,0.7375878087464526,0.5483870967741935,True
short,22,2020-07-01,2021-12-31,2020-07-01,2020-12-31,2022-01-03,2022-06-30,trend_slope|slope_50d|h252,trend_slope,slope_50d,252,"{""window"": 50}",128,0.023385093,0.15714009,0.9160961204933368,0.4765625,0.021059314,0.02571087,0.5755840827432027,0.004651556,0.8968750000000001,True,True,124.0,0.038362715393304825,0.11905472725629807,0.787231749167033,0.5887096774193549,True
short,22,2020-07-01,2021-12-31,2020-07-01,2021-12-30,2022-01-03,2022-06-30,risk_adjusted_trend|risk_trend_200d|h1,risk_adjusted_trend,risk_trend_200d,1,"{""window"": 200}",379,0.011206226,0.27689588,0.7889260007421645,0.5224274406332454,0.009528368,0.012875258,0.7860769285581001,0.0033468902,0.8890624999999999,True,True,124.0,0.010610463097691536,0.24996578693389893,0.4745946831212122,0.5403225806451613,True
short,22,2020-07-01,2021-12-31,2020-07-01,2021-12-30,2022-01-03,2022-06-30,price_volume_confirmation|pvc_9m_1m_liq20_126|h1,price_volume_confirmation,pvc_9m_1m_liq20_126,1,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 126, ""short_window"": 20, ""skip"": 21, ""window"": 189}",379,0.007884786,0.3055229,0.5030828511180135,0.5118733509234829,0.011488484,0.0043000546,0.2243313961806376,0.0071884296,0.8312499999999999,True,True,124.0,0.014311361126601696,0.2428479790687561,0.6588940712635907,0.5161290322580645,True
short,23,2021-01-04,2022-06-30,2021-01-04,2021-06-30,2022-07-01,2022-12-30,momentum|3m-1m|h252,momentum,3m-1m,252,"{""skip"": 21, ""window"": 63}",124,0.051922932,0.08008585,3.576019584114606,0.6854838709677419,0.06641147,0.037434407,1.9349746540415,0.028977066,0.9580882352941177,True,True,127.0,-0.01884576305747032,0.08136355131864548,-1.3822866733258055,0.41732283464566927,True
short,23,2021-01-04,2022-06-30,2021-01-04,2021-06-30,2022-07-01,2022-12-30,low_volatility|40d|h252,low_volatility,40d,252,"{""window"": 40}",124,0.14165288,0.13033468,2.848975901170517,0.7903225806451613,0.04866392,0.23464184,65.38219111915984,0.1859779,0.9026785714285716,True,True,127.0,-0.15815730392932892,0.08328424394130707,-10.142246634159813,0.015748031496062992,True
short,23,2021-01-04,2022-06-30,2021-01-04,2021-06-30,2022-07-01,2022-12-30,trend|SMA50|h252,trend,SMA50,252,"{""window"": 50}",124,0.018300625,0.07912873,2.129706444679238,0.5887096774193549,0.015630003,0.020971239,1.507980690002977,0.0053412355,0.959375,True,True,127.0,-0.032087188214063644,0.09937243163585663,-2.669737506637552,0.4094488188976378,True
short,23,2021-01-04,2022-06-30,2021-01-04,2021-12-29,2022-07-01,2022-12-30,short_term_reversal|reversal_21d|h126,short_term_reversal,reversal_21d,126,"{""window"": 21}",250,0.08679198,0.17137718,4.361736708828506,0.708,0.09206834,0.08151562,2.743467357911623,0.010552719,0.9708333333333333,True,True,127.0,0.06933560967445374,0.1253805309534073,5.271250662542882,0.7322834645669292,True
short,23,2021-01-04,2022-06-30,2021-01-04,2022-06-29,2022-07-01,2022-12-30,residual_momentum|resmom_9m_1m|h1,residual_momentum,resmom_9m_1m,1,"{""skip"": 21, ""window"": 189}",375,0.009919404,0.26826757,0.716989613358825,0.5093333333333333,0.0053678895,0.014446707,0.9052989404286127,0.009078817,0.8875000000000001,True,True,127.0,0.010691936127841473,0.29132917523384094,0.415232150307589,0.5354330708661418,True
short,23,2021-01-04,2022-06-30,2021-01-04,2022-06-29,2022-07-01,2022-12-30,volatility_scaled_momentum|vsmom_9m_1m_vol60|h1,volatility_scaled_momentum,vsmom_9m_1m_vol60,1,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",375,0.009920227,0.23276488,0.8264177777575025,0.5386666666666666,0.0006267597,0.01916426,1.1788657156494653,0.0185375,0.8916666666666667,True,True,127.0,0.011560242623090744,0.27795690298080444,0.47055234527257445,0.5433070866141733,True
short,23,2021-01-04,2022-06-30,2021-01-04,2021-06-30,2022-07-01,2022-12-30,high_proximity|high_6m|h252,high_proximity,high_6m,252,"{""window"": 126}",124,0.05083799,0.0844496,3.8164308709992145,0.7258064516129032,0.028160974,0.073515005,4.2112305397475795,0.04535403,0.9583333333333333,True,True,127.0,-0.09067647904157639,0.08021027594804764,-4.785468319213675,0.11811023622047244,True
short,23,2021-01-04,2022-06-30,2021-01-04,2021-06-30,2022-07-01,2022-12-30,trend_slope|slope_50d|h252,trend_slope,slope_50d,252,"{""window"": 50}",124,0.043289073,0.06105196,3.9810248828203227,0.7903225806451613,0.026776448,0.059801698,5.037358521578697,0.03302525,0.9437500000000001,True,True,127.0,-0.022857505828142166,0.09829486161470413,-1.1122726812070685,0.4409448818897638,True
short,23,2021-01-04,2022-06-30,2021-01-04,2021-06-30,2022-07-01,2022-12-30,risk_adjusted_trend|risk_trend_100d|h252,risk_adjusted_trend,risk_trend_100d,252,"{""window"": 100}",124,0.05801676,0.08149359,3.146693789952843,0.7661290322580645,0.036559097,0.07947441,2.292756977850423,0.042915314,0.9187500000000001,True,True,127.0,-0.04012622311711311,0.045361507683992386,-4.156888240234113,0.13385826771653545,True
short,23,2021-01-04,2022-06-30,2021-01-04,2021-06-30,2022-07-01,2022-12-30,liquidity_change|liq_5d_60d|h252,liquidity_change,liq_5d_60d,252,"{""long_window"": 60, ""short_window"": 5}",124,0.028310098,0.06356006,2.054024644482277,0.7016129032258065,0.0087178685,0.047902327,3.7721157443387177,0.03918446,0.925,True,True,127.0,-0.02521124668419361,0.0548071525990963,-4.592698877737164,0.2755905511811024,True
short,23,2021-01-04,2022-06-30,2021-01-04,2022-06-29,2022-07-01,2022-12-30,price_volume_confirmation|pvc_9m_1m_liq20_126|h1,price_volume_confirmation,pvc_9m_1m_liq20_126,1,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 126, ""short_window"": 20, ""skip"": 21, ""window"": 189}",375,0.009557008,0.2637881,0.7025255428735072,0.5066666666666667,0.004420792,0.014665903,0.8927376623201254,0.010245111,0.8916666666666667,True,True,127.0,0.010821756906807423,0.29575657844543457,0.4139823684061079,0.5196850393700787,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-09-30,2023-01-03,2023-06-30,momentum|3m-1m|h63,momentum,3m-1m,63,"{""skip"": 21, ""window"": 63}",316,0.049862716,0.14162868,1.9093416115073245,0.6392405063291139,0.038522303,0.061203137,1.3637683173805426,0.022680834,0.9055147058823529,True,True,124.0,0.011855016462504864,0.17024213075637817,0.2181360026692492,0.5483870967741935,True
short,24,2021-07-01,2022-12-30,2021-07-01,2021-12-30,2023-01-03,2023-06-30,low_volatility|90d|h252,low_volatility,90d,252,"{""window"": 90}",127,0.23915192,0.03755149,65.66713954466944,1.0,0.23379304,0.24442711,75.97251191856319,0.01063408,0.9366071428571429,True,True,124.0,-0.10763280838727951,0.08689399063587189,-4.55943946662911,0.13709677419354838,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-09-30,2023-01-03,2023-06-30,trend|SMA250|h63,trend,SMA250,63,"{""window"": 250}",316,0.039574996,0.18160746,0.7735410975017145,0.6518987341772152,0.006592219,0.072557785,1.5017334869444914,0.06596556,0.8541666666666667,True,True,124.0,-0.007693479768931866,0.08908340334892273,-0.48249593040323574,0.5241935483870968,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-10-31,2023-01-03,2023-06-30,short_term_reversal|reversal_21d|h42,short_term_reversal,reversal_21d,42,"{""window"": 21}",337,0.043943167,0.17855434,1.1799583469064938,0.6409495548961425,0.043571964,0.04431218,1.213849183576904,0.0007402152,0.8937499999999999,True,True,124.0,0.046821363270282745,0.15144725143909454,1.2527116486905738,0.6451612903225806,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-09-30,2023-01-03,2023-06-30,residual_momentum|resmom_12m_1m|h63,residual_momentum,resmom_12m_1m,63,"{""skip"": 21, ""window"": 252}",316,0.0641906,0.14798032,1.4160245570935035,0.6424050632911392,0.027243195,0.101138,2.873142037510928,0.073894806,0.8875000000000001,True,True,124.0,0.011991632170975208,0.0974511206150055,0.36908282457521097,0.4435483870967742,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-09-30,2023-01-03,2023-06-30,volatility_scaled_momentum|vsmom_12m_1m_vol60|h63,volatility_scaled_momentum,vsmom_12m_1m_vol60,63,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",316,0.07948056,0.13426411,2.0932342040207543,0.7310126582278481,0.03831651,0.120644614,3.985888279082094,0.0823281,0.8916666666666667,True,True,124.0,0.008947435766458511,0.1114170029759407,0.21246011046794694,0.43548387096774194,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-09-30,2023-01-03,2023-06-30,high_proximity|high_18m|h63,high_proximity,high_18m,63,"{""window"": 378}",316,0.046799336,0.17272341,1.02774791927674,0.5759493670886076,0.015045594,0.07855308,1.7234893112368688,0.06350748,0.6979166666666666,True,True,124.0,-0.04050477221608162,0.16182202100753784,-0.6752741713845108,0.4274193548387097,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-09-30,2023-01-03,2023-06-30,trend_slope|slope_100d|h63,trend_slope,slope_100d,63,"{""window"": 100}",316,0.04031546,0.15917565,1.007300941784485,0.6487341772151899,0.0072157094,0.07341523,1.465005425696188,0.06619952,0.8359375,True,True,124.0,0.01394614391028881,0.1042395606637001,0.4939329108293729,0.5241935483870968,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-09-30,2023-01-03,2023-06-30,risk_adjusted_trend|risk_trend_250d|h63,risk_adjusted_trend,risk_trend_250d,63,"{""window"": 250}",316,0.04530777,0.1466756,0.9638730030766013,0.6708860759493671,0.008891516,0.081724025,2.026013635010096,0.07283251,0.8375,True,True,124.0,0.026271618902683258,0.07867737114429474,1.1033999344963796,0.5725806451612904,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-09-30,2023-01-03,2023-06-30,liquidity_change|liq_20d_252d|h63,liquidity_change,liq_20d_252d,63,"{""long_window"": 252, ""short_window"": 20}",316,0.036772262,0.06934721,2.501383250299672,0.6487341772151899,0.016118316,0.057426207,3.305583547165936,0.04130789,0.8520833333333334,True,True,124.0,0.0015589873073622584,0.047015633434057236,0.19815254974975186,0.6048387096774194,True
short,24,2021-07-01,2022-12-30,2021-07-01,2022-09-30,2023-01-03,2023-06-30,price_volume_confirmation|pvc_12m_1m_liq20_252|h63,price_volume_confirmation,pvc_12m_1m_liq20_252,63,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 252, ""short_window"": 20, ""skip"": 21, ""window"": 252}",316,0.05956156,0.15635595,1.1956209362374886,0.6455696202531646,0.005748097,0.113375,3.1606648095333525,0.1076269,0.8833333333333334,True,True,124.0,0.00342517695389688,0.11171465367078781,0.08162184135925399,0.4032258064516129,True
short,25,2022-01-03,2023-06-30,2022-01-03,2023-06-29,2023-07-03,2023-12-29,momentum|12m-1m|h1,momentum,12m-1m,1,"{""skip"": 21, ""window"": 252}",374,0.015706029,0.25178194,1.2079778460045283,0.5401069518716578,0.021924553,0.009487503,0.5126885418633295,0.01243705,0.8970588235294118,True,True,126.0,0.010394098237156868,0.21871574223041534,0.5355775554141216,0.5079365079365079,True
short,25,2022-01-03,2023-06-30,2022-01-03,2022-06-29,2023-07-03,2023-12-29,low_volatility|252d|h252,low_volatility,252d,252,"{""window"": 252}",123,0.07537306,0.11177397,1.9366480871448004,0.7967479674796748,0.14774998,0.0041634846,0.10711804581349435,0.14358649,0.9178571428571429,True,True,126.0,0.011926393024623394,0.07967198640108109,0.7756743958701202,0.4444444444444444,True
