family,variant,horizon_days,parameters,observations,mean_ic,std_ic,tstat,positive_rate
trend,SMA200,63,"{""window"": 200}",4118,-0.0028262529076593175,0.17692157265511807,-0.19247022488919513,0.5257406508013599
trend,SMA200,126,"{""window"": 200}",4055,0.009437408275206635,0.16650604651195494,0.494699452441905,0.5600493218249075
trend,SMA200,252,"{""window"": 200}",3929,0.005489675385711591,0.17503506556310083,0.2223911857036492,0.5278696869432425
trend,SMA250,1,"{""window"": 250}",4180,0.008357716250074827,0.2351266128660938,2.298401683238262,0.5416267942583732
trend,SMA250,5,"{""window"": 250}",4176,0.004321924446126166,0.2275926259801403,0.6868359601118058,0.5225095785440613
trend,SMA250,10,"{""window"": 250}",4171,0.0013325398157152351,0.22087906839056393,0.15600571796444962,0.529848957084632
trend,SMA250,21,"{""window"": 250}",4160,0.000211318246162312,0.21189664129258778,0.01855671608383886,0.5478365384615385
trend,SMA250,42,"{""window"": 250}",4139,-0.0012483660276966526,0.19420321032752108,-0.08884574708020096,0.5378110654747523
trend,SMA250,63,"{""window"": 250}",4118,0.00014608120675110219,0.18171278775759622,0.009381317493930348,0.5388538125303546
trend,SMA250,126,"{""window"": 250}",4055,0.009606334193244402,0.17309535092157918,0.45382062702004344,0.554130702836005
trend,SMA250,252,"{""window"": 250}",3929,0.006053416188150896,0.17811886407606123,0.2275674265051152,0.535505217612624
short_term_reversal,reversal_5d,1,"{""window"": 5}",4180,0.007509497655301354,0.185884658087903,2.6122060760165557,0.511244019138756
short_term_reversal,reversal_5d,5,"{""window"": 5}",4176,0.012586777435997345,0.17691872452156934,2.857040652698493,0.5193965517241379
short_term_reversal,reversal_5d,10,"{""window"": 5}",4171,0.01019103433236879,0.17051046509383874,2.0645122286923487,0.5202589307120594
short_term_reversal,reversal_5d,21,"{""window"": 5}",4160,0.009697560001122265,0.16194615080652422,1.8937559496011807,0.5175480769230769
short_term_reversal,reversal_5d,42,"{""window"": 5}",4139,0.007952043098449125,0.15733721823624983,1.517210914973305,0.5039864701618748
short_term_reversal,reversal_5d,63,"{""window"": 5}",4118,0.0073121561574562765,0.15353350629609192,1.4092583545420994,0.5128703254006799
short_term_reversal,reversal_5d,126,"{""window"": 5}",4055,0.0014073049030544928,0.15027813955602745,0.28377673640567624,0.5011097410604193
short_term_reversal,reversal_5d,252,"{""window"": 5}",3929,-0.001716079473496386,0.14507906730781533,-0.3720892007654265,0.4746754899465513
short_term_reversal,reversal_10d,1,"{""window"": 10}",4180,0.005217059224737551,0.18819937289274913,1.7924526464049364,0.4916267942583732
short_term_reversal,reversal_10d,5,"{""window"": 10}",4176,0.010467279578329365,0.178182158843873,2.2482708584349878,0.5112547892720306
short_term_reversal,reversal_10d,10,"{""window"": 10}",4171,0.0101669698322728,0.1696360091797815,1.7847408286931268,0.5104291536801726
short_term_reversal,reversal_10d,21,"{""window"": 10}",4160,0.009053648888646317,0.16345725701054611,1.3517767511106025,0.5132211538461539
short_term_reversal,reversal_10d,42,"{""window"": 10}",4139,0.009337674975910985,0.15834613012329812,1.3249705011479591,0.5167914955303213
short_term_reversal,reversal_10d,63,"{""window"": 10}",4118,0.008498686597218889,0.15759838864657424,1.205522956552449,0.5118989800874211
short_term_reversal,reversal_10d,126,"{""window"": 10}",4055,0.0036022196722140217,0.15409538653599128,0.528217219374467,0.5001233045622688
short_term_reversal,reversal_10d,252,"{""window"": 10}",3929,-0.002452227239013879,0.1481199882443289,-0.40070120940333886,0.46780351234410794
short_term_reversal,reversal_21d,1,"{""window"": 21}",4180,0.0047902936933856026,0.19216385923192517,1.6118719027588833,0.5074162679425838
short_term_reversal,reversal_21d,5,"{""window"": 21}",4176,0.010200901123736866,0.18230413951247795,2.0878846436967433,0.5110153256704981
short_term_reversal,reversal_21d,10,"{""window"": 21}",4171,0.010811860152596164,0.17234940292705853,1.7204337804131349,0.5166626708223447
short_term_reversal,reversal_21d,21,"{""window"": 21}",4160,0.01092006406080412,0.1679708014760251,1.3214212400458012,0.5069711538461539
short_term_reversal,reversal_21d,42,"{""window"": 21}",4139,0.013734529387278292,0.15912764950960145,1.5158398679404066,0.5264556656197149
short_term_reversal,reversal_21d,63,"{""window"": 21}",4118,0.00948149098974029,0.1600367526567521,0.9679472966286815,0.517969888295289
short_term_reversal,reversal_21d,126,"{""window"": 21}",4055,0.0027411640400907544,0.15577202239941645,0.29023460798794104,0.4897657213316893
short_term_reversal,reversal_21d,252,"{""window"": 21}",3929,-0.0032654608951883162,0.1514939236263638,-0.37469365391956383,0.4685670654110461
residual_momentum,resmom_6m_1m,1,"{""skip"": 21, ""window"": 126}",4180,0.008871536226326731,0.21654542092332046,2.649048575097849,0.5301435406698565
residual_momentum,resmom_6m_1m,5,"{""skip"": 21, ""window"": 126}",4176,0.0038756212141082603,0.2089926881295708,0.6690807353533689,0.5201149425287356
residual_momentum,resmom_6m_1m,10,"{""skip"": 21, ""window"": 126}",4171,-0.002723333223847593,0.20173125549828885,-0.3532994546472655,0.5053943898345721
residual_momentum,resmom_6m_1m,21,"{""skip"": 21, ""window"": 126}",4160,-0.005532445063424335,0.18651536757242568,-0.557115852368098,0.5134615384615384
residual_momentum,resmom_6m_1m,42,"{""skip"": 21, ""window"": 126}",4139,-0.0036891334689053905,0.17225352498918123,-0.3076503555994846,0.5126842232423291
residual_momentum,resmom_6m_1m,63,"{""skip"": 21, ""window"": 126}",4118,-0.0012380473922396688,0.16062631845355063,-0.09641946197638891,0.5310830500242837
residual_momentum,resmom_6m_1m,126,"{""skip"": 21, ""window"": 126}",4055,0.01856218943368323,0.15402656342227958,1.10052086360115,0.5706535141800246
residual_momentum,resmom_6m_1m,252,"{""skip"": 21, ""window"": 126}",3929,0.00834329013180818,0.17011211536658877,0.38878449816963695,0.5449223721048613
residual_momentum,resmom_9m_1m,1,"{""skip"": 21, ""window"": 189}",4180,0.011390485056248699,0.2244872801602226,3.280881741669312,0.5327751196172249
residual_momentum,resmom_9m_1m,5,"{""skip"": 21, ""window"": 189}",4176,0.008977384540404898,0.2172123370020706,1.4934213521034791,0.5292145593869731
residual_momentum,resmom_9m_1m,10,"{""skip"": 21, ""window"": 189}",4171,0.005788615010403275,0.21024106171118484,0.7164878790894408,0.530568209062575
residual_momentum,resmom_9m_1m,21,"{""skip"": 21, ""window"": 189}",4160,0.00506852368873703,0.1978015254727366,0.4714244446689181,0.5550480769230769
residual_momentum,resmom_9m_1m,42,"{""skip"": 21, ""window"": 189}",4139,0.010631838128845142,0.18587218719374676,0.7866838252632103,0.5508576950954337
residual_momentum,resmom_9m_1m,63,"{""skip"": 21, ""window"": 189}",4118,0.013887046316869572,0.1755723077084833,0.9039446250812792,0.5679941719281204
residual_momentum,resmom_9m_1m,126,"{""skip"": 21, ""window"": 189}",4055,0.01915188176674994,0.17276677505339763,0.874483098367615,0.5630086313193589
residual_momentum,resmom_9m_1m,252,"{""skip"": 21, ""window"": 189}",3929,0.008556383421959097,0.16802204419243605,0.3281545241693139,0.5243064392975312
residual_momentum,resmom_12m_1m,1,"{""skip"": 21, ""window"": 252}",4180,0.013570480677699368,0.23041183334330662,3.808294694132527,0.5401913875598087
residual_momentum,resmom_12m_1m,5,"{""skip"": 21, ""window"": 252}",4176,0.01333577346204002,0.2237963206751859,2.1455697454382774,0.5440613026819924
residual_momentum,resmom_12m_1m,10,"{""skip"": 21, ""window"": 252}",4171,0.0099417011545116,0.21611106433622274,1.2005270706393725,0.5341644689522896
residual_momentum,resmom_12m_1m,21,"{""skip"": 21, ""window"": 252}",4160,0.007613626547583381,0.20002763732343418,0.6964216133840291,0.5420673076923077
residual_momentum,resmom_12m_1m,42,"{""skip"": 21, ""window"": 252}",4139,0.00779207457646185,0.19114873527635778,0.5365334194880741,0.5196907465571394
residual_momentum,resmom_12m_1m,63,"{""skip"": 21, ""window"": 252}",4118,0.005811858517939999,0.18396275470322834,0.34055471707073975,0.531568722680913
residual_momentum,resmom_12m_1m,126,"{""skip"": 21, ""window"": 252}",4055,0.01159033644274779,0.17747217510372282,0.49964874402731285,0.541553637484587
residual_momentum,resmom_12m_1m,252,"{""skip"": 21, ""window"": 252}",3929,0.004631310769074838,0.1664447488228278,0.16773691341585154,0.5342326291677272
volatility_scaled_momentum,vsmom_6m_1m_vol60,1,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",4180,0.010183455569381009,0.21008121938309546,3.134353960990232,0.5339712918660288
volatility_scaled_momentum,vsmom_6m_1m_vol60,5,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",4176,0.004934647459490854,0.2048051998061989,0.8622988082977072,0.5263409961685823
volatility_scaled_momentum,vsmom_6m_1m_vol60,10,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",4171,-0.0011389748585898145,0.20023272634870093,-0.14724943013726022,0.5063533924718293
volatility_scaled_momentum,vsmom_6m_1m_vol60,21,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",4160,-0.004373267624071722,0.18785744202212082,-0.4333836315783902,0.5067307692307692
volatility_scaled_momentum,vsmom_6m_1m_vol60,42,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",4139,-0.004470798395001403,0.17419777818549162,-0.36074330850829744,0.5054360956752839
volatility_scaled_momentum,vsmom_6m_1m_vol60,63,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",4118,-0.002254275054934313,0.1634887943199983,-0.16485067756538635,0.5155415250121418
volatility_scaled_momentum,vsmom_6m_1m_vol60,126,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",4055,0.016584099379391957,0.15420674910868,0.9478001942055955,0.5637484586929716
volatility_scaled_momentum,vsmom_6m_1m_vol60,252,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",3929,0.008831577628310914,0.16551080086045053,0.3841894384718516,0.5507762789513871
volatility_scaled_momentum,vsmom_9m_1m_vol60,1,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",4180,0.013361955830835269,0.21909996847833754,3.9433725860899753,0.5392344497607655
volatility_scaled_momentum,vsmom_9m_1m_vol60,5,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",4176,0.011014528203927431,0.2141771517882369,1.8384788475267044,0.5416666666666666
volatility_scaled_momentum,vsmom_9m_1m_vol60,10,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",4171,0.0077972225234490735,0.21100923280827238,0.9475536046741869,0.5394389834572045
volatility_scaled_momentum,vsmom_9m_1m_vol60,21,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",4160,0.006243708167185218,0.2026254919509053,0.558859467062183,0.5514423076923077
volatility_scaled_momentum,vsmom_9m_1m_vol60,42,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",4139,0.00873491684685531,0.19116783774716012,0.6130474344348041,0.5566561971490698
volatility_scaled_momentum,vsmom_9m_1m_vol60,63,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",4118,0.01140016702104915,0.18210846048992907,0.6923204210903873,0.5701796988829528
volatility_scaled_momentum,vsmom_9m_1m_vol60,126,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",4055,0.01871265254942518,0.17802341211571607,0.8215526326241785,0.5642416769420469
volatility_scaled_momentum,vsmom_9m_1m_vol60,252,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",3929,0.009829871717114616,0.1696120418987763,0.35419894205066693,0.5484856197505726
volatility_scaled_momentum,vsmom_12m_1m_vol60,1,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",4180,0.015057540181880205,0.22526084914980848,4.322235341248994,0.5392344497607655
volatility_scaled_momentum,vsmom_12m_1m_vol60,5,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",4176,0.014168017543145384,0.2215650034100256,2.2749010144264323,0.5454980842911877
volatility_scaled_momentum,vsmom_12m_1m_vol60,10,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",4171,0.011400891865535617,0.21856757456089215,1.3373050069663786,0.5377607288420043
volatility_scaled_momentum,vsmom_12m_1m_vol60,21,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",4160,0.010485996502976864,0.2079790839923093,0.9013221939683825,0.551923076923077
volatility_scaled_momentum,vsmom_12m_1m_vol60,42,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",4139,0.010147777501473467,0.20224440743064295,0.6414260377083196,0.538294273979222
volatility_scaled_momentum,vsmom_12m_1m_vol60,63,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",4118,0.008234994451885502,0.19632426492075708,0.43843324004642337,0.5497814473045167
volatility_scaled_momentum,vsmom_12m_1m_vol60,126,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",4055,0.013660812596668799,0.1872308108365325,0.5529022712772634,0.5526510480887793
volatility_scaled_momentum,vsmom_12m_1m_vol60,252,"{""skip"": 21, ""volatility_window"": 60, ""window"": 252}",3929,0.009692972998456494,0.17319693630262842,0.3200581989586679,0.5754644947823874
high_proximity,high_6m,1,"{""window"": 126}",4180,0.0040365255292801605,0.22720149797570352,1.148779321091972,0.5263157894736842
high_proximity,high_6m,5,"{""window"": 126}",4176,-0.0012261754372144078,0.22217395161949477,-0.19895869642922276,0.5083812260536399
high_proximity,high_6m,10,"{""window"": 126}",4171,-0.003317087719600294,0.21666413002661383,-0.39558608041913584,0.5080316470870295
high_proximity,high_6m,21,"{""window"": 126}",4160,-0.004328766290100956,0.2100747418907234,-0.38233225589374603,0.5182692307692308
high_proximity,high_6m,42,"{""window"": 126}",4139,-0.006749290567451569,0.1962965223709468,-0.47132030186161944,0.5095433679632762
high_proximity,high_6m,63,"{""window"": 126}",4118,-0.005804988046449633,0.1892240014151128,-0.35571121866207667,0.5060709082078679
high_proximity,high_6m,126,"{""window"": 126}",4055,0.004134654071951806,0.1774607199680494,0.20875063876311967,0.531442663378545
high_proximity,high_6m,252,"{""window"": 126}",3929,0.007838953856916322,0.18356201652533125,0.29008676193489574,0.5586663273097481
high_proximity,high_12m,1,"{""window"": 252}",4180,0.006494979220416766,0.23656498958839237,1.77528216678509,0.5289473684210526
high_proximity,high_12m,5,"{""window"": 252}",4176,0.0009275631841357549,0.23382658482698632,0.14184103303743872,0.5093390804597702
high_proximity,high_12m,10,"{""window"": 252}",4171,-0.0014613776443414938,0.23023160461382292,-0.16183580804215575,0.5130664109326301
high_proximity,high_12m,21,"{""window"": 252}",4160,-0.002408689082555898,0.22541562500632517,-0.19377607698378033,0.5168269230769231
high_proximity,high_12m,42,"{""window"": 252}",4139,-0.004996449858693042,0.21410541474968806,-0.3084444575678314,0.5056776999275188
high_proximity,high_12m,63,"{""window"": 252}",4118,-0.002921452243429151,0.2069023125187778,-0.15543821526065632,0.5070422535211268
high_proximity,high_12m,126,"{""window"": 252}",4055,0.007652925592413672,0.19436211120233277,0.32184601407405444,0.5321824907521578
high_proximity,high_12m,252,"{""window"": 252}",3929,0.010553407678283121,0.19158048850431034,0.3467334221011247,0.5614660218885212
high_proximity,high_18m,1,"{""window"": 378}",4180,0.0074521276718299626,0.2381601336845676,2.023258238737154,0.5279904306220096
high_proximity,high_18m,5,"{""window"": 378}",4176,0.002722662336288941,0.23599788715790665,0.41185647775945344,0.5146072796934866
high_proximity,high_18m,10,"{""window"": 378}",4171,0.00046481040833515385,0.2327881859545291,0.05069664806926539,0.517621673459602
high_proximity,high_18m,21,"{""window"": 378}",4160,-0.0008187447853925652,0.22877988214068615,-0.06450355667069334,0.5209134615384615
high_proximity,high_18m,42,"{""window"": 378}",4139,-0.004366843365405545,0.21855345717964228,-0.26124644108330647,0.5039864701618748
high_proximity,high_18m,63,"{""window"": 378}",4118,-0.0022993408143544545,0.2113606071915876,-0.11850651257829836,0.509470616804274
high_proximity,high_18m,126,"{""window"": 378}",4055,0.009807237042331532,0.19806619544277085,0.39780025054410895,0.5388409371146733
high_proximity,high_18m,252,"{""window"": 378}",3929,0.01135875774501391,0.19487593750702414,0.3559669508087346,0.5558666327309748
trend_slope,slope_50d,1,"{""window"": 50}",4180,0.0005976070053390718,0.19747758927671705,0.19567617893029385,0.5157894736842106
trend_slope,slope_50d,5,"{""window"": 50}",4176,-0.005223021409621253,0.187436301899207,-1.0197923292554656,0.5014367816091954
trend_slope,slope_50d,10,"{""window"": 50}",4171,-0.008794407728177654,0.17704322116718915,-1.3033719157117638,0.48885159434188447
trend_slope,slope_50d,21,"{""window"": 50}",4160,-0.011697630926887222,0.17116805275258254,-1.2799056927314014,0.4829326923076923
trend_slope,slope_50d,42,"{""window"": 50}",4139,-0.009828798362301348,0.1705368608314536,-0.8107748831538337,0.4853829427397922
trend_slope,slope_50d,63,"{""window"": 50}",4118,-0.009874799462195733,0.16875005832836826,-0.7581325796149956,0.4881010199125789
trend_slope,slope_50d,126,"{""window"": 50}",4055,0.0005936971770345126,0.15889950564509026,0.047910886258382634,0.5304562268803946
trend_slope,slope_50d,252,"{""window"": 50}",3929,0.008452256702498698,0.16366253884980986,0.6608563919835482,0.5492491728175108
trend_slope,slope_100d,1,"{""window"": 100}",4180,0.005456151858345374,0.2162586276669246,1.6313723710017602,0.5299043062200957
trend_slope,slope_100d,5,"{""window"": 100}",4176,-0.0006504579300550868,0.20873138062202953,-0.11258641354504804,0.507183908045977
trend_slope,slope_100d,10,"{""window"": 100}",4171,-0.006093254836623962,0.20252091877357897,-0.7767401398092153,0.49124910093502755
trend_slope,slope_100d,21,"{""window"": 100}",4160,-0.012492894764304638,0.1956772296204583,-1.176336355695118,0.4855769230769231
trend_slope,slope_100d,42,"{""window"": 100}",4139,-0.015393836815741586,0.18151773652400827,-1.1631180261489271,0.4791012321816864
trend_slope,slope_100d,63,"{""window"": 100}",4118,-0.011514609329316005,0.16887785506861955,-0.8110974269592932,0.4985429820301117
trend_slope,slope_100d,126,"{""window"": 100}",4055,0.004372716360651569,0.1525489839392215,0.28631220741941615,0.5361282367447595
trend_slope,slope_100d,252,"{""window"": 100}",3929,0.0035161343375475795,0.16531167058713472,0.19413332176243825,0.553321455841181
trend_slope,slope_200d,1,"{""window"": 200}",4180,0.010854988623429143,0.22975648627532913,3.054932986960361,0.5301435406698565
trend_slope,slope_200d,5,"{""window"": 200}",4176,0.0076488073208309006,0.22347536982321095,1.2331328443639145,0.5328065134099617
trend_slope,slope_200d,10,"{""window"": 200}",4171,0.003684531115316166,0.21563908973725454,0.4432592622637319,0.5310477103812036
trend_slope,slope_200d,21,"{""window"": 200}",4160,0.0021589761481926647,0.20221939234172992,0.19628245922328574,0.5540865384615384
trend_slope,slope_200d,42,"{""window"": 200}",4139,0.005159867759957213,0.18827654744184263,0.3720291541278234,0.5542401546267214
trend_slope,slope_200d,63,"{""window"": 200}",4118,0.008942341617909074,0.178613450399529,0.5582251031370871,0.5636231180184555
trend_slope,slope_200d,126,"{""window"": 200}",4055,0.017892398724710927,0.17791877329149675,0.7744974057818064,0.567940813810111
trend_slope,slope_200d,252,"{""window"": 200}",3929,0.006429048601311298,0.17728957321701178,0.22848259697516338,0.5171799440061084
trend_slope,slope_250d,1,"{""window"": 250}",4180,0.012930782051340586,0.2339316163104155,3.5741762644832034,0.5308612440191387
trend_slope,slope_250d,5,"{""window"": 250}",4176,0.012361495306359898,0.22708366327665486,1.9569162796394874,0.5378352490421456
trend_slope,slope_250d,10,"{""window"": 250}",4171,0.00966648177911696,0.2198095580084354,1.1383929387895633,0.5363222248861185
trend_slope,slope_250d,21,"{""window"": 250}",4160,0.009096750942069768,0.20656421417794033,0.7992591629701694,0.5528846153846154
trend_slope,slope_250d,42,"{""window"": 250}",4139,0.010781864297741264,0.1972195986039705,0.7107033586453495,0.5341870016912298
trend_slope,slope_250d,63,"{""window"": 250}",4118,0.010597142869081921,0.19098193536143324,0.5825299490367396,0.5352112676056338
trend_slope,slope_250d,126,"{""window"": 250}",4055,0.013131069724043206,0.1855824459151483,0.5211940854873229,0.5344019728729963
trend_slope,slope_250d,252,"{""window"": 250}",3929,0.003745214394070882,0.17487549162705346,0.12479251453532555,0.5207431916518198
risk_adjusted_trend,risk_trend_50d,1,"{""window"": 50}",4180,0.0017518340085887377,0.19122971038415656,0.5923490305380196,0.522488038277512
risk_adjusted_trend,risk_trend_50d,5,"{""window"": 50}",4176,-0.004203376026640048,0.18354517950096824,-0.8306142665010386,0.5002394636015326
risk_adjusted_trend,risk_trend_50d,10,"{""window"": 50}",4171,-0.0078202395543508,0.17583983112111526,-1.1489090984610384,0.493886358187485
risk_adjusted_trend,risk_trend_50d,21,"{""window"": 50}",4160,-0.010962981153965542,0.17163858511033858,-1.1811935586709903,0.4872596153846154
risk_adjusted_trend,risk_trend_50d,42,"{""window"": 50}",4139,-0.010515383613940287,0.16805727100309859,-0.8669246293808965,0.4829669002174438
risk_adjusted_trend,risk_trend_50d,63,"{""window"": 50}",4118,-0.011615948082151776,0.16456205852537176,-0.8920768791808048,0.46041767848470133
risk_adjusted_trend,risk_trend_50d,126,"{""window"": 50}",4055,-0.0011434069750025737,0.15601995584114622,-0.08755360774388245,0.5144266337854501
risk_adjusted_trend,risk_trend_50d,252,"{""window"": 50}",3929,0.007670099053648183,0.15844397901798987,0.5101679172422056,0.546703995927717
risk_adjusted_trend,risk_trend_100d,1,"{""window"": 100}",4180,0.006714005166148378,0.2103953127572585,2.063410836554676,0.5318181818181819
risk_adjusted_trend,risk_trend_100d,5,"{""window"": 100}",4176,0.00037199199636263883,0.20519183783419317,0.06497164292381749,0.5100574712643678
risk_adjusted_trend,risk_trend_100d,10,"{""window"": 100}",4171,-0.004781055747481413,0.20097211782737062,-0.6099250404907479,0.49268760489091346
risk_adjusted_trend,risk_trend_100d,21,"{""window"": 100}",4160,-0.011267798052160154,0.19379364112876185,-1.0676875592777166,0.4831730769230769
risk_adjusted_trend,risk_trend_100d,42,"{""window"": 100}",4139,-0.015112554197589114,0.18034143792387358,-1.1366965591989646,0.47378593863251994
risk_adjusted_trend,risk_trend_100d,63,"{""window"": 100}",4118,-0.011626998711890381,0.169257820975795,-0.8080676081958975,0.48251578436134046
risk_adjusted_trend,risk_trend_100d,126,"{""window"": 100}",4055,0.005841549602702806,0.15235255879559712,0.37084726916264743,0.5242909987669544
risk_adjusted_trend,risk_trend_100d,252,"{""window"": 100}",3929,0.005423817025774591,0.16286916092566106,0.26580738294497896,0.5362687706795622
risk_adjusted_trend,risk_trend_200d,1,"{""window"": 200}",4180,0.012137360527619509,0.22407718176367925,3.5024078281428226,0.5342105263157895
risk_adjusted_trend,risk_trend_200d,5,"{""window"": 200}",4176,0.00850818129436286,0.2196510819895477,1.3842343624670952,0.5440613026819924
risk_adjusted_trend,risk_trend_200d,10,"{""window"": 200}",4171,0.00481340586166361,0.21511765392119242,0.5731624013681185,0.5296092064253177
risk_adjusted_trend,risk_trend_200d,21,"{""window"": 200}",4160,0.0028667407302392913,0.2050220819125239,0.2535625659213374,0.5435096153846154
risk_adjusted_trend,risk_trend_200d,42,"{""window"": 200}",4139,0.004380926807490398,0.19236823432422936,0.3025604607415139,0.5588306354191834
risk_adjusted_trend,risk_trend_200d,63,"{""window"": 200}",4118,0.008334871774732959,0.18278347550545274,0.4991907401120866,0.5577950461389024
risk_adjusted_trend,risk_trend_200d,126,"{""window"": 200}",4055,0.020117083635056508,0.17751190262128613,0.8732524026397899,0.5797780517879162
risk_adjusted_trend,risk_trend_200d,252,"{""window"": 200}",3929,0.009033512093330923,0.17615009790485825,0.30904089043935684,0.5408500890811911
risk_adjusted_trend,risk_trend_250d,1,"{""window"": 250}",4180,0.013713854388248604,0.22691508980012437,3.9078353102420698,0.5394736842105263
risk_adjusted_trend,risk_trend_250d,5,"{""window"": 250}",4176,0.011901794363491213,0.2228481869101287,1.901334219786279,0.5387931034482759
risk_adjusted_trend,risk_trend_250d,10,"{""window"": 250}",4171,0.009059660001953582,0.21953894751823816,1.0545360945694884,0.5317669623591464
risk_adjusted_trend,risk_trend_250d,21,"{""window"": 250}",4160,0.00837466887791579,0.20962329370391047,0.7164429779884721,0.5540865384615384
risk_adjusted_trend,risk_trend_250d,42,"{""window"": 250}",4139,0.010281249753923388,0.2016189851057744,0.6539038329365816,0.5626963034549408
risk_adjusted_trend,risk_trend_250d,63,"{""window"": 250}",4118,0.011685186879651132,0.19566800212687205,0.6218033992571843,0.5621661000485673
risk_adjusted_trend,risk_trend_250d,126,"{""window"": 250}",4055,0.01693897175015636,0.1892654931128942,0.6619833372229668,0.5644882860665844
risk_adjusted_trend,risk_trend_250d,252,"{""window"": 250}",3929,0.008776781045609833,0.17835588167661115,0.2766598059140915,0.5400865360142529
liquidity_change,liq_5d_60d,1,"{""long_window"": 60, ""short_window"": 5}",4180,-0.0016782040339345563,0.08821838622761836,-1.2300584475076741,0.4875598086124402
liquidity_change,liq_5d_60d,5,"{""long_window"": 60, ""short_window"": 5}",4176,-0.004856424998856266,0.08661519549716293,-2.1053079474249174,0.47844827586206895
liquidity_change,liq_5d_60d,10,"{""long_window"": 60, ""short_window"": 5}",4171,-0.005807416952298489,0.08485647131639833,-1.9421058030989022,0.47230879884919685
liquidity_change,liq_5d_60d,21,"{""long_window"": 60, ""short_window"": 5}",4160,-0.006870107296419213,0.08381171357706346,-1.8521149499857816,0.47307692307692306
liquidity_change,liq_5d_60d,42,"{""long_window"": 60, ""short_window"": 5}",4139,-0.008208061868831463,0.07857252092404728,-2.017665543288681,0.45735684948055083
liquidity_change,liq_5d_60d,63,"{""long_window"": 60, ""short_window"": 5}",4118,-0.0073512646461653345,0.07703363335270906,-1.7700848438510581,0.45483244293346287
liquidity_change,liq_5d_60d,126,"{""long_window"": 60, ""short_window"": 5}",4055,-0.0026292843819062392,0.07621825189644875,-0.7282075825435027,0.4808877928483354
liquidity_change,liq_5d_60d,252,"{""long_window"": 60, ""short_window"": 5}",3929,0.0004374374234999684,0.07456164510361192,0.13016516081662202,0.509544413336727
liquidity_change,liq_20d_126d,1,"{""long_window"": 126, ""short_window"": 20}",4180,-0.002514921853317818,0.09795610078766136,-1.6600956114356513,0.49521531100478466
liquidity_change,liq_20d_126d,5,"{""long_window"": 126, ""short_window"": 20}",4176,-0.0064528192418412955,0.09709360813472478,-2.3960076499569536,0.47988505747126436
liquidity_change,liq_20d_126d,10,"{""long_window"": 126, ""short_window"": 20}",4171,-0.00912714085509906,0.09493904827000645,-2.5080074201442,0.47206904818988255
liquidity_change,liq_20d_126d,21,"{""long_window"": 126, ""short_window"": 20}",4160,-0.009324024122884886,0.09261705441868462,-1.899594414449851,0.4798076923076923
liquidity_change,liq_20d_126d,42,"{""long_window"": 126, ""short_window"": 20}",4139,-0.010014327082676433,0.08783659402673531,-1.6786204628935986,0.45252476443585404
liquidity_change,liq_20d_126d,63,"{""long_window"": 126, ""short_window"": 20}",4118,-0.01003725835552285,0.08203804253602341,-1.684116819426655,0.46843127731908696
liquidity_change,liq_20d_126d,126,"{""long_window"": 126, ""short_window"": 20}",4055,-0.0015407922852189522,0.07702422453635857,-0.27053230017729557,0.5080147965474723
liquidity_change,liq_20d_126d,252,"{""long_window"": 126, ""short_window"": 20}",3929,0.002949070950748516,0.07430639652775042,0.5433625232102566,0.5349961822346653
liquidity_change,liq_20d_252d,1,"{""long_window"": 252, ""short_window"": 20}",4180,0.00016449236248085747,0.1110485106938453,0.09577961694792446,0.5059808612440191
liquidity_change,liq_20d_252d,5,"{""long_window"": 252, ""short_window"": 20}",4176,-0.002793774158203895,0.10999651446059883,-0.913196536508882,0.5038314176245211
liquidity_change,liq_20d_252d,10,"{""long_window"": 252, ""short_window"": 20}",4171,-0.004769254433617743,0.10722612716241409,-1.1577757626008047,0.4955646128026852
liquidity_change,liq_20d_252d,21,"{""long_window"": 252, ""short_window"": 20}",4160,-0.004678080633314107,0.10293517377698827,-0.8451149126896389,0.5129807692307692
