factor_key,horizon_days,quantile,average_count,average_factor_score,average_return,median_daily_return
trend|SMA50,252,1,38.578330542932314,-1.7953817,0.14876273,0.11796076
trend|SMA50,252,2,39.02128677349916,-0.935777,0.14655156,0.12708326
trend|SMA50,252,3,38.957665630232,-0.58589184,0.14368396,0.12837757
trend|SMA50,252,4,39.01291557043769,-0.32466927,0.14040557,0.12668031
trend|SMA50,252,5,39.150442477876105,-0.09683779,0.13847902,0.1267201
trend|SMA50,252,6,38.82755321693375,0.12056926,0.13722603,0.1265864
trend|SMA50,252,7,38.956469744080366,0.34167513,0.13831486,0.12714027
trend|SMA50,252,8,39.00119588615164,0.5901887,0.14040343,0.12683259
trend|SMA50,252,9,38.95694809854102,0.9142321,0.14291298,0.12629528
trend|SMA50,252,10,39.375747428844775,1.7354271,0.1578693,0.11901331
trend|SMA100,1,1,41.53456110978235,-1.7736452,0.0008029748,0.00057682965
trend|SMA100,1,2,41.98923702463525,-0.9423653,0.000673808,0.0006152974
trend|SMA100,1,3,41.95168619947381,-0.5974773,0.0006130296,0.00056825916
trend|SMA100,1,4,41.99689069600574,-0.33736104,0.0005357256,0.00050429173
trend|SMA100,1,5,42.128198995455634,-0.10693343,0.0005014819,0.00052077236
trend|SMA100,1,6,41.79669935422148,0.11455825,0.00059179426,0.000614418
trend|SMA100,1,7,41.93853145180579,0.33987746,0.00058042124,0.000580493
trend|SMA100,1,8,42.01195886151638,0.5912028,0.0005338556,0.0005851204
trend|SMA100,1,9,41.93135613489596,0.9195503,0.00052062894,0.00050671457
trend|SMA100,1,10,42.42358287491031,1.7571813,0.00050793175,0.00038869906
trend|SMA100,5,1,41.4874431954078,-1.7738198,0.0037561313,0.003255518
trend|SMA100,5,2,41.94044486964841,-0.9424132,0.003248729,0.00313778
trend|SMA100,5,3,41.90337239894762,-0.5974551,0.0030223234,0.0027539781
trend|SMA100,5,4,41.949294427170535,-0.33732677,0.002728949,0.0026388317
trend|SMA100,5,5,42.07964601769911,-0.10686626,0.0025381527,0.0026333034
trend|SMA100,5,6,41.74790719923463,0.114653535,0.0027288843,0.0027705536
trend|SMA100,5,7,41.890456828509926,0.33996764,0.0027400919,0.0028317038
trend|SMA100,5,8,41.96340588375987,0.5912879,0.0026867192,0.002818655
trend|SMA100,5,9,41.881128916527146,0.9195953,0.002715773,0.002557204
trend|SMA100,5,10,42.37407318823248,1.7569169,0.0027267695,0.0021955608
trend|SMA100,10,1,41.42884477397752,-1.7739576,0.0068572797,0.006217766
trend|SMA100,10,2,41.87969385314518,-0.94242257,0.0064041577,0.005848024
trend|SMA100,10,3,41.843099736905046,-0.597389,0.0060479245,0.0056163548
trend|SMA100,10,4,41.889260942358284,-0.33727896,0.005430408,0.0051759435
trend|SMA100,10,5,42.018177469504906,-0.10683748,0.005054636,0.0049820007
trend|SMA100,10,6,41.687395359961734,0.11470398,0.0054256283,0.005518387
trend|SMA100,10,7,41.830184166467355,0.34003887,0.0054174825,0.0053949496
trend|SMA100,10,8,41.90241569002631,0.5913314,0.0053243535,0.0053591384
trend|SMA100,10,9,41.8184644821813,0.91961485,0.005418278,0.0050719623
trend|SMA100,10,10,42.31308299449892,1.7566824,0.005542347,0.0045166216
trend|SMA100,21,1,41.2999282468309,-1.7739064,0.013801138,0.012744741
trend|SMA100,21,2,41.749103085386274,-0.9423787,0.013013627,0.012171476
trend|SMA100,21,3,41.71059555130351,-0.5973851,0.012778294,0.011884755
trend|SMA100,21,4,41.756995933987085,-0.3372701,0.0115405945,0.011439329
trend|SMA100,21,5,41.88304233436977,-0.10683154,0.011133864,0.010855117
trend|SMA100,21,6,41.55680459220282,0.114738226,0.011464099,0.011148628
trend|SMA100,21,7,41.69863668978713,0.34007522,0.011434338,0.011374723
trend|SMA100,21,8,41.769911504424776,0.5912878,0.011313374,0.011158912
trend|SMA100,21,9,41.680937574742885,0.9195822,0.011041681,0.010357152
trend|SMA100,21,10,42.17531690983019,1.7565325,0.0119623095,0.009520619
trend|SMA100,42,1,41.05429323128438,-1.7752447,0.025974788,0.022743136
trend|SMA100,42,2,41.49461851231763,-0.9427193,0.026309239,0.024264047
trend|SMA100,42,3,41.45874192776848,-0.5975818,0.025323331,0.023856493
trend|SMA100,42,4,41.50609901937336,-0.33732978,0.023762636,0.023406278
trend|SMA100,42,5,41.630710356374074,-0.106637105,0.022522964,0.022081597
trend|SMA100,42,6,41.30566850035876,0.11524358,0.022771146,0.022085985
trend|SMA100,42,7,41.44486964840947,0.34085277,0.021810453,0.021058703
trend|SMA100,42,8,41.51207845013155,0.5922391,0.02213434,0.020822728
trend|SMA100,42,9,41.423822052140636,0.9205438,0.021290448,0.019492727
trend|SMA100,42,10,41.90935182970581,1.7550071,0.025014196,0.019680623
trend|SMA100,63,1,40.807940684046876,-1.777659,0.0369922,0.03058794
trend|SMA100,63,2,41.24491748385554,-0.9434626,0.037610166,0.03398614
trend|SMA100,63,3,41.20808419038507,-0.59787786,0.03709791,0.034760196
trend|SMA100,63,4,41.25544128198995,-0.33723065,0.035215795,0.034006402
trend|SMA100,63,5,41.37718249222674,-0.10609109,0.033628143,0.03240636
trend|SMA100,63,6,41.05548911743602,0.11622065,0.033641044,0.032742456
trend|SMA100,63,7,41.18942836641952,0.34215954,0.032729667,0.03138735
trend|SMA100,63,8,41.25209280076537,0.59372437,0.032842577,0.030380204
trend|SMA100,63,9,41.16431475723511,0.92176694,0.0320642,0.028417172
trend|SMA100,63,10,41.64553934465439,1.7525673,0.0377476,0.029592618
trend|SMA100,126,1,40.0648170294188,-1.7814194,0.07049391,0.056393728
trend|SMA100,126,2,40.488639081559434,-0.9442389,0.070015736,0.06341401
trend|SMA100,126,3,40.45850275053815,-0.59783846,0.07093976,0.065133594
trend|SMA100,126,4,40.505142310452044,-0.3366814,0.06971224,0.06533039
trend|SMA100,126,5,40.61301124132982,-0.10525264,0.0672757,0.0625694
trend|SMA100,126,6,40.294666347763695,0.11748806,0.068132326,0.0629544
trend|SMA100,126,7,40.43362831858407,0.34382403,0.066883065,0.061822508
trend|SMA100,126,8,40.488639081559434,0.5958847,0.06707753,0.061739296
trend|SMA100,126,9,40.400143506338196,0.923675,0.06567422,0.058863334
trend|SMA100,126,10,40.864625687634536,1.7484026,0.07787261,0.06064013
trend|SMA100,252,1,38.54867256637168,-1.7871387,0.15004145,0.12001495
trend|SMA100,252,2,38.986127720640994,-0.9462914,0.14674811,0.12961178
trend|SMA100,252,3,38.942836641951686,-0.59793836,0.14496945,0.12827493
trend|SMA100,252,4,38.99593398708443,-0.33573025,0.14174677,0.12858036
trend|SMA100,252,5,39.088734752451565,-0.10341445,0.13828728,0.12682295
trend|SMA100,252,6,38.79598182253049,0.12015016,0.13819009,0.12667134
trend|SMA100,252,7,38.93685721119349,0.34670067,0.13752091,0.12658551
trend|SMA100,252,8,38.99378139201148,0.5988815,0.14031409,0.12777357
trend|SMA100,252,9,38.911265247548435,0.9260542,0.14071356,0.1243087
trend|SMA100,252,10,39.34106673044726,1.7431897,0.1553431,0.11564893
trend|SMA150,1,1,41.51112174121024,-1.7613447,0.00078233064,0.00056941545
trend|SMA150,1,2,41.9775173403492,-0.9457777,0.0006037378,0.0004947121
trend|SMA150,1,3,41.88184644821813,-0.6001571,0.0005775634,0.00052870525
trend|SMA150,1,4,42.00023917723033,-0.3370729,0.00060784374,0.0005658745
trend|SMA150,1,5,42.062186079885194,-0.10752642,0.00054584915,0.00057855854
trend|SMA150,1,6,41.775651757952645,0.10986698,0.0005343955,0.000544982
trend|SMA150,1,7,41.91246113370007,0.33338356,0.0005770887,0.000614478
trend|SMA150,1,8,41.970820377900026,0.58535224,0.0005759658,0.0005991046
trend|SMA150,1,9,41.88782587897632,0.91604906,0.000513092,0.00048552494
trend|SMA150,1,10,42.40062186079885,1.7722876,0.0005362136,0.0004160038
trend|SMA150,5,1,41.46424300406601,-1.7615217,0.0035741713,0.003177458
trend|SMA150,5,2,41.92872518536235,-0.94587743,0.003212441,0.0029633034
trend|SMA150,5,3,41.83353264769194,-0.60017633,0.0027472323,0.0026286934
trend|SMA150,5,4,41.95240373116479,-0.33703765,0.0029504194,0.0028698354
trend|SMA150,5,5,42.01458981104999,-0.10747467,0.0026493047,0.0027050434
trend|SMA150,5,6,41.726859602965796,0.1099393,0.0026321625,0.0026821245
trend|SMA150,5,7,41.86414733317388,0.33348677,0.002747445,0.002808195
trend|SMA150,5,8,41.922267400143504,0.5854857,0.0028957287,0.0029600547
trend|SMA150,5,9,41.83855536952882,0.91617936,0.0026277655,0.0024396493
trend|SMA150,5,10,42.34943793350873,1.7720292,0.002828808,0.0023917027
trend|SMA150,10,1,41.40564458263573,-1.7616729,0.0065828403,0.0059909853
trend|SMA150,10,2,41.86869170055011,-0.94595057,0.006185068,0.0055951
trend|SMA150,10,3,41.77230327672805,-0.6002002,0.0055768415,0.0051685786
trend|SMA150,10,4,41.89237024635255,-0.33703753,0.0058637457,0.0057445406
trend|SMA150,10,5,41.95455632623774,-0.1074395,0.0054032984,0.0053371554
trend|SMA150,10,6,41.666586940923224,0.110001095,0.0052662506,0.005242882
trend|SMA150,10,7,41.80315713944032,0.33356914,0.005388948,0.005374038
trend|SMA150,10,8,41.86223391533126,0.5856213,0.0054455567,0.0055417237
trend|SMA150,10,9,41.776369289643625,0.9163185,0.005437993,0.004955181
trend|SMA150,10,10,42.28629514470222,1.7717829,0.005723906,0.004813755
trend|SMA150,21,1,41.276728055489116,-1.7617625,0.012988652,0.012149653
trend|SMA150,21,2,41.73786175556087,-0.94599074,0.01273498,0.011947753
trend|SMA150,21,3,41.640755800047835,-0.60028523,0.011733311,0.010867273
trend|SMA150,21,4,41.75962688352069,-0.33712602,0.0123336315,0.011802504
trend|SMA150,21,5,41.821573786175556,-0.10748394,0.011879482,0.011648541
trend|SMA150,21,6,41.53647452762497,0.110055335,0.011364771,0.011119001
trend|SMA150,21,7,41.6689787132265,0.3336954,0.0113191325,0.011091684
trend|SMA150,21,8,41.73020808419039,0.5858212,0.011352545,0.010963955
trend|SMA150,21,9,41.64195168619948,0.91658086,0.011453627,0.010353583
trend|SMA150,21,10,42.14494140157857,1.771458,0.012227476,0.009565384
trend|SMA150,42,1,41.03085386271227,-1.7632651,0.024565142,0.021459624
trend|SMA150,42,2,41.48600813202583,-0.94654965,0.025609406,0.023549883
trend|SMA150,42,3,41.38651040420952,-0.6006024,0.023989528,0.022316055
trend|SMA150,42,4,41.5082516144463,-0.33730197,0.024301605,0.023198148
trend|SMA150,42,5,41.56828509925855,-0.10736488,0.023668855,0.023317857
trend|SMA150,42,6,41.28725185362354,0.110507645,0.022821277,0.022777561
trend|SMA150,42,7,41.415929203539825,0.3345245,0.022553943,0.021917295
trend|SMA150,42,8,41.47500597943076,0.5870212,0.021782955,0.020170143
trend|SMA150,42,9,41.38435780913657,0.9179868,0.022096712,0.01938319
trend|SMA150,42,10,41.87586701745994,1.7699057,0.02528917,0.020184528
trend|SMA150,63,1,40.784262138244436,-1.7657032,0.035225846,0.028528405
trend|SMA150,63,2,41.23630710356374,-0.9471735,0.037122108,0.03341292
trend|SMA150,63,3,41.13585266682612,-0.60085,0.035827488,0.03323763
trend|SMA150,63,4,41.25639799091127,-0.3372692,0.03549292,0.03382552
trend|SMA150,63,5,41.31523558957187,-0.10693491,0.035048746,0.033792865
trend|SMA150,63,6,41.03491987562784,0.11132954,0.033682816,0.03279843
trend|SMA150,63,7,41.16144463047118,0.33573943,0.033778727,0.03305756
trend|SMA150,63,8,41.2195646974408,0.5884927,0.031977277,0.029304389
trend|SMA150,63,9,41.12628557761301,0.91924983,0.03289716,0.028039271
trend|SMA150,63,10,41.60894522841426,1.7678442,0.038146887,0.030696146
trend|SMA150,126,1,40.04089930638603,-1.770492,0.069732316,0.05476214
trend|SMA150,126,2,40.477636928964365,-0.9486112,0.069271326,0.06270602
trend|SMA150,126,3,40.390098062664435,-0.6011925,0.06989891,0.06416669
trend|SMA150,126,4,40.49533604400861,-0.33673036,0.06895271,0.064197406
trend|SMA150,126,5,40.55130351590529,-0.10595271,0.06829383,0.0643087
trend|SMA150,126,6,40.282468309016984,0.112747096,0.067911156,0.062440965
trend|SMA150,126,7,40.404448696484096,0.33767864,0.06734922,0.06178311
trend|SMA150,126,8,40.46352547237503,0.591196,0.06559983,0.059379812
trend|SMA150,126,9,40.36952882085625,0.92204493,0.06707327,0.06109131
trend|SMA150,126,10,40.830901698158335,1.7638217,0.0797701,0.06280959
trend|SMA150,252,1,38.5099258550586,-1.7781448,0.15108539,0.11815507
trend|SMA150,252,2,38.98373594833772,-0.95163876,0.1466827,0.12968086
trend|SMA150,252,3,38.88662999282468,-0.60177433,0.14441657,0.1287583
trend|SMA150,252,4,38.98995455632624,-0.3358303,0.14202668,0.12807634
trend|SMA150,252,5,39.02870126763932,-0.10400548,0.14001642,0.12677592
trend|SMA150,252,6,38.7787610619469,0.11577456,0.13869298,0.12699857
trend|SMA150,252,7,38.90767758909352,0.34155983,0.13813318,0.12850924
trend|SMA150,252,8,38.96005740253528,0.5955248,0.13776535,0.12568647
trend|SMA150,252,9,38.8773020808419,0.92592883,0.13978563,0.12439368
trend|SMA150,252,10,39.31499641234154,1.7579825,0.15498316,0.1155353
trend|SMA200,1,1,41.491987562784026,-1.7522599,0.00072395697,0.00046314177
trend|SMA200,1,2,41.951447022243485,-0.9445202,0.0006118395,0.00050747936
trend|SMA200,1,3,41.83903372398947,-0.59792244,0.00061476807,0.00058502366
trend|SMA200,1,4,41.94235828749103,-0.33760354,0.00053514505,0.00050374673
trend|SMA200,1,5,42.05668500358766,-0.11016046,0.00057324243,0.0006179567
trend|SMA200,1,6,41.745515426931355,0.104708,0.0005178542,0.0005569426
trend|SMA200,1,7,41.87204018177469,0.3272167,0.0006135797,0.0006301054
trend|SMA200,1,8,41.91030853862712,0.579654,0.00058391085,0.00055965706
trend|SMA200,1,9,41.88065056206649,0.91298467,0.00051872974,0.00052621594
trend|SMA200,1,10,42.36618033963167,1.7834698,0.0005577758,0.00044385562
trend|SMA200,5,1,41.4451088256398,-1.7523978,0.0033636368,0.0029271864
trend|SMA200,5,2,41.90337239894762,-0.9446334,0.0030628117,0.0029057874
trend|SMA200,5,3,41.78976321454198,-0.5979566,0.0030477343,0.0028530601
trend|SMA200,5,4,41.89404448696484,-0.337588,0.0026553455,0.0025296737
trend|SMA200,5,5,42.00908873475245,-0.1101246,0.0028211153,0.0028963706
trend|SMA200,5,6,41.697440803635494,0.1047604,0.0026751668,0.0026983398
trend|SMA200,5,7,41.82420473570916,0.32728466,0.0028483768,0.0028921163
trend|SMA200,5,8,41.86223391533126,0.5797884,0.0028096181,0.0027289055
trend|SMA200,5,9,41.83066252092801,0.9131932,0.0026869858,0.0025407725
trend|SMA200,5,10,42.31499641234154,1.7832063,0.002872367,0.0024484827
trend|SMA200,10,1,41.38651040420952,-1.7524952,0.006247173,0.005643602
trend|SMA200,10,2,41.8435780913657,-0.9447282,0.005988494,0.0057484726
trend|SMA200,10,3,41.72996890696006,-0.597986,0.0059070117,0.0055000847
trend|SMA200,10,4,41.832336761540304,-0.3376009,0.00549744,0.0052978997
trend|SMA200,10,5,41.949294427170535,-0.11012129,0.0056175534,0.0054951375
trend|SMA200,10,6,41.637885673283904,0.10479636,0.0053460537,0.005217596
trend|SMA200,10,7,41.764171250896915,0.32734972,0.0055051954,0.0053926255
trend|SMA200,10,8,41.80124372159771,0.57992595,0.0055106026,0.005358158
trend|SMA200,10,9,41.76871561827314,0.9134039,0.0054420913,0.0049950876
trend|SMA200,10,10,42.251614446304714,1.7829527,0.0057663657,0.0048268256
trend|SMA200,21,1,41.2575938770629,-1.7525729,0.012363939,0.0117412275
trend|SMA200,21,2,41.71226979191581,-0.944773,0.012490248,0.012016313
trend|SMA200,21,3,41.59866060751016,-0.5980569,0.012034887,0.011351332
trend|SMA200,21,4,41.697440803635494,-0.33771658,0.012030018,0.011124804
trend|SMA200,21,5,41.81702941879933,-0.11019069,0.012036873,0.01172638
trend|SMA200,21,6,41.509208323367616,0.104816556,0.011535953,0.011352609
trend|SMA200,21,7,41.632862951447024,0.32748508,0.011675861,0.011452978
trend|SMA200,21,8,41.66706529538388,0.5801364,0.011484623,0.010871261
trend|SMA200,21,9,41.6326237742167,0.9136985,0.011321443,0.010376865
trend|SMA200,21,10,42.11121741210237,1.7826334,0.012344272,0.009788644
trend|SMA200,42,1,41.01171968428606,-1.7541648,0.023748778,0.020579226
trend|SMA200,42,2,41.46089452284143,-0.9454348,0.024573486,0.02295669
trend|SMA200,42,3,41.34632862951447,-0.5983717,0.024175677,0.02279392
trend|SMA200,42,4,41.443434585027504,-0.33789486,0.023814313,0.022511765
trend|SMA200,42,5,41.56445826357331,-0.110065944,0.024003549,0.023201402
trend|SMA200,42,6,41.26213824443913,0.105282426,0.023728224,0.023202319
trend|SMA200,42,7,41.38124850514231,0.3283519,0.023035591,0.022638366
trend|SMA200,42,8,41.412580722315234,0.5813904,0.02185405,0.020025134
trend|SMA200,42,9,41.37263812485052,0.9151372,0.021931024,0.01988517
trend|SMA200,42,10,41.84286055967472,1.7812024,0.025783062,0.020673793
trend|SMA200,63,1,40.76512795981822,-1.7567847,0.034212735,0.027527586
trend|SMA200,63,2,41.21047596268835,-0.9461999,0.03533167,0.032159027
trend|SMA200,63,3,41.09567089213107,-0.59865236,0.03589351,0.033518914
trend|SMA200,63,4,41.19253767041378,-0.33785257,0.035045587,0.033129558
trend|SMA200,63,5,41.31045204496532,-0.109695114,0.03527724,0.033152785
trend|SMA200,63,6,41.01171968428606,0.1060851,0.035146017,0.033766396
trend|SMA200,63,7,41.132265008371206,0.32957613,0.034126054,0.03313445
trend|SMA200,63,8,41.15570437694331,0.58287996,0.032693315,0.029733863
trend|SMA200,63,9,41.11647931116958,0.9165755,0.032415185,0.0283597
trend|SMA200,63,10,41.576177947859364,1.7794826,0.03905817,0.03142295
trend|SMA200,126,1,40.02152595072949,-1.7628279,0.068171784,0.0529114
trend|SMA200,126,2,40.44797895240373,-0.94838053,0.069374844,0.06262333
trend|SMA200,126,3,40.34321932552021,-0.5995113,0.07014804,0.0646541
trend|SMA200,126,4,40.42860559674719,-0.33748832,0.06816542,0.063077584
trend|SMA200,126,5,40.55273857928725,-0.10858061,0.06848099,0.06379707
trend|SMA200,126,6,40.26429083951208,0.107659474,0.06869174,0.063518
trend|SMA200,126,7,40.37215977038986,0.3319851,0.067887574,0.06291312
trend|SMA200,126,8,40.40038268356852,0.5863064,0.06726827,0.060187574
trend|SMA200,126,9,40.352068883042335,0.92040753,0.06625677,0.06039495
trend|SMA200,126,10,40.80889739296819,1.7756377,0.07957205,0.061806917
trend|SMA200,252,1,38.482659650801246,-1.771076,0.1494442,0.11386902
trend|SMA200,252,2,38.956469744080366,-0.95173436,0.14771406,0.13117221
trend|SMA200,252,3,38.84381726859603,-0.6002895,0.14581248,0.1301658
trend|SMA200,252,4,38.9282468309017,-0.3366668,0.14092216,0.12568016
trend|SMA200,252,5,39.0310930399426,-0.10668119,0.14122957,0.12729882
trend|SMA200,252,6,38.76536713704855,0.11080163,0.13830605,0.1267045
trend|SMA200,252,7,38.8816072709878,0.33599132,0.13886745,0.12875801
trend|SMA200,252,8,38.89834967711074,0.5909565,0.13800457,0.12610884
trend|SMA200,252,9,38.84764410428127,0.92486763,0.13832088,0.12367997
trend|SMA200,252,10,39.29657976560632,1.7700905,0.15488541,0.11646328
trend|SMA250,1,1,41.46854819421191,-1.738908,0.0007027945,0.00042783236
trend|SMA250,1,2,41.91461372877302,-0.9425403,0.00058863603,0.00050593447
trend|SMA250,1,3,41.797895240373116,-0.59715796,0.0006143731,0.00057503465
trend|SMA250,1,4,41.91246113370007,-0.34010273,0.00054541725,0.0005353203
trend|SMA250,1,5,42.01889500119589,-0.11423882,0.0005536491,0.00058859
trend|SMA250,1,6,41.723271944510884,0.09889918,0.00053513667,0.00055958005
trend|SMA250,1,7,41.8392729012198,0.32114923,0.00060330733,0.0005804847
trend|SMA250,1,8,41.87204018177469,0.5747976,0.00061979477,0.0006194703
trend|SMA250,1,9,41.84118631906242,0.9095389,0.0005422357,0.00055717427
trend|SMA250,1,10,42.352786414733316,1.7936555,0.00054637063,0.00045338488
trend|SMA250,5,1,41.421669457067686,-1.7390678,0.0033408692,0.002777385
trend|SMA250,5,2,41.86653910547716,-0.9426507,0.002876814,0.0028320677
trend|SMA250,5,3,41.75029897153791,-0.5971986,0.0029740685,0.0028397283
trend|SMA250,5,4,41.863908155943555,-0.3400958,0.0027785697,0.0026367186
trend|SMA250,5,5,41.970820377900026,-0.114196345,0.0028059785,0.0027865693
trend|SMA250,5,6,41.675914852906004,0.09897406,0.0027023978,0.0027146316
trend|SMA250,5,7,41.791437455154266,0.32124138,0.0028546364,0.0027569528
trend|SMA250,5,8,41.82420473570916,0.57493544,0.0029531284,0.0029585045
trend|SMA250,5,9,41.79095910069361,0.9097456,0.0026470863,0.002482549
trend|SMA250,5,10,42.3016024874432,1.7933815,0.0029153135,0.0025034444
trend|SMA250,10,1,41.363071035637404,-1.7392075,0.0061643226,0.005385945
trend|SMA250,10,2,41.80698397512557,-0.94274205,0.0057039997,0.005611062
trend|SMA250,10,3,41.68954795503468,-0.5972362,0.0057865996,0.005491904
trend|SMA250,10,4,41.803635493900984,-0.34011716,0.005695217,0.00530225
trend|SMA250,10,5,41.91102607031811,-0.1141679,0.005558772,0.0053711594
trend|SMA250,10,6,41.61731643147572,0.099048994,0.0053983005,0.0053493376
trend|SMA250,10,7,41.73140397034202,0.3213452,0.0055773994,0.0053779986
trend|SMA250,10,8,41.76369289643626,0.5750753,0.0056199115,0.005492675
trend|SMA250,10,9,41.72853384357809,0.9099352,0.005419951,0.0049083848
trend|SMA250,10,10,42.23822052140636,1.7931155,0.005922614,0.0051332894
trend|SMA250,21,1,41.23391533126046,-1.7394391,0.01201592,0.011256739
trend|SMA250,21,2,41.67567567567568,-0.9428477,0.011801717,0.0114638135
trend|SMA250,21,3,41.55776130112413,-0.597273,0.012408359,0.011895389
trend|SMA250,21,4,41.67256637168141,-0.34019086,0.012445822,0.011638777
trend|SMA250,21,5,41.77947859363788,-0.11418737,0.011581629,0.011038806
trend|SMA250,21,6,41.4857689547955,0.099143595,0.011472782,0.011204025
trend|SMA250,21,7,41.602726620425734,0.32152385,0.012070733,0.011761928
trend|SMA250,21,8,41.628557761301124,0.57531047,0.011789445,0.011220587
trend|SMA250,21,9,41.592681176751974,0.9102673,0.011195482,0.010116124
trend|SMA250,21,10,42.098541018895,1.7927192,0.012583605,0.0101755895
trend|SMA250,42,1,40.98804113848362,-1.7413143,0.023102205,0.019514868
trend|SMA250,42,2,41.42430040660129,-0.9436747,0.023641093,0.022151198
trend|SMA250,42,3,41.30519014589811,-0.5976259,0.024202423,0.022757605
trend|SMA250,42,4,41.42286534321933,-0.3403465,0.024606738,0.023330161
trend|SMA250,42,5,41.5281033245635,-0.11400708,0.023417791,0.021998473
trend|SMA250,42,6,41.23487204018178,0.09969285,0.023712082,0.023077888
trend|SMA250,42,7,41.35398230088496,0.32248977,0.023890136,0.02314581
trend|SMA250,42,8,41.369289643625926,0.5766564,0.022655398,0.021147884
trend|SMA250,42,9,41.337957426453,0.9118136,0.021620356,0.019136967
trend|SMA250,42,10,41.831619229849316,1.7913471,0.02587827,0.020782087
trend|SMA250,63,1,40.74168859124612,-1.7440996,0.03345978,0.026649201
trend|SMA250,63,2,41.173403491987564,-0.94465125,0.034113776,0.031601217
trend|SMA250,63,3,41.05214063621143,-0.5980241,0.035626106,0.033622596
trend|SMA250,63,4,41.17101171968429,-0.340353,0.03636968,0.034174744
trend|SMA250,63,5,41.27577134656781,-0.113616586,0.034725618,0.032546315
trend|SMA250,63,6,40.98349677110739,0.100553975,0.035506554,0.03365971
trend|SMA250,63,7,41.1011719684286,0.32379988,0.034782622,0.03334128
trend|SMA250,63,8,41.11217412102368,0.5781665,0.033400957,0.030644316
trend|SMA250,63,9,41.08634298014829,0.91340953,0.032315146,0.027934272
trend|SMA250,63,10,41.5661325041856,1.7898618,0.03906591,0.031217407
trend|SMA250,126,1,39.99067208801722,-1.7511929,0.06689533,0.0517386
trend|SMA250,126,2,40.406601291557045,-0.9474101,0.06906672,0.0627833
trend|SMA250,126,3,40.29849318344893,-0.5992691,0.07036625,0.06466
trend|SMA250,126,4,40.4070796460177,-0.3400827,0.07036871,0.06515303
trend|SMA250,126,5,40.52212389380531,-0.112523966,0.06847318,0.064314134
trend|SMA250,126,6,40.23606792633341,0.10236907,0.068452336,0.063717514
trend|SMA250,126,7,40.342023439368575,0.32660055,0.068428926,0.063205615
trend|SMA250,126,8,40.35733078210954,0.5821431,0.067460634,0.060563613
trend|SMA250,126,9,40.326955273857926,0.9178599,0.06582824,0.058685906
trend|SMA250,126,10,40.79885194929443,1.786306,0.078799605,0.061418474
trend|SMA250,252,1,38.44917483855537,-1.7594401,0.14850368,0.11032722
trend|SMA250,252,2,38.91724467830662,-0.9508207,0.14961778,0.13259543
trend|SMA250,252,3,38.801482898828034,-0.59995574,0.1468127,0.13118157
trend|SMA250,252,4,38.911982779239416,-0.3394654,0.14152345,0.12521404
trend|SMA250,252,5,39.01243721597704,-0.110465154,0.13893896,0.1255686
trend|SMA250,252,6,38.731882324802676,0.10554729,0.13805145,0.12638004
trend|SMA250,252,7,38.84381726859603,0.33059075,0.13813688,0.12842533
trend|SMA250,252,8,38.85290600334848,0.5867007,0.13917433,0.12578392
trend|SMA250,252,9,38.82396555847883,0.9224803,0.13790444,0.12310923
trend|SMA250,252,10,39.288208562544845,1.7808508,0.15460193,0.118256606
short_term_reversal|reversal_5d,1,1,41.60583592441999,-1.7376493,0.00044047905,0.00026780582
short_term_reversal|reversal_5d,1,2,42.0605118392729,-0.85750014,0.00040390383,0.0004143002
short_term_reversal|reversal_5d,1,3,41.9930638603205,-0.5369973,0.0004889818,0.0004910408
short_term_reversal|reversal_5d,1,4,42.02583114087539,-0.30618376,0.0004897829,0.0005333628
short_term_reversal|reversal_5d,1,5,42.220043051901456,-0.10705162,0.0005105904,0.0005396649
short_term_reversal|reversal_5d,1,6,41.87969385314518,0.083016954,0.0005713204,0.00059231924
short_term_reversal|reversal_5d,1,7,41.95623056685004,0.28211015,0.0005942853,0.00053163414
short_term_reversal|reversal_5d,1,8,42.062903611576175,0.51560557,0.0007191711,0.0006995267
short_term_reversal|reversal_5d,1,9,41.989476201865585,0.84468853,0.00080407603,0.0006858839
short_term_reversal|reversal_5d,1,10,42.49055249940206,1.7840807,0.00083666196,0.0006244285
short_term_reversal|reversal_5d,5,1,41.55632623774217,-1.7375872,0.0024823053,0.0021651597
short_term_reversal|reversal_5d,5,2,42.0112413298254,-0.8575005,0.0022974606,0.0023546224
short_term_reversal|reversal_5d,5,3,41.94403252810332,-0.5370479,0.002436102,0.002547709
short_term_reversal|reversal_5d,5,4,41.976799808658214,-0.3062591,0.0024861866,0.0025542616
short_term_reversal|reversal_5d,5,5,42.17077254245396,-0.10712218,0.0028111504,0.0028127353
short_term_reversal|reversal_5d,5,6,41.83185840707964,0.0829572,0.0028508722,0.002918258
short_term_reversal|reversal_5d,5,7,41.90767758909352,0.2820648,0.002907582,0.002781524
short_term_reversal|reversal_5d,5,8,42.014828988280314,0.51559556,0.0031523842,0.0030262808
short_term_reversal|reversal_5d,5,9,41.94068404687874,0.8447664,0.0036344999,0.0033840428
short_term_reversal|reversal_5d,5,10,42.441760344415215,1.7842406,0.0038570703,0.0032097178
short_term_reversal|reversal_5d,10,1,41.49557522123894,-1.7373288,0.005282389,0.0046612835
short_term_reversal|reversal_5d,10,2,41.951447022243485,-0.85755545,0.0051602507,0.005109038
short_term_reversal|reversal_5d,10,3,41.88280315713944,-0.5371584,0.0053385478,0.00529512
