hypothesis_key,factor_key,family,variant,horizon_days,parameters,research_dates,median_membership_count,median_return_asset_count,valid_ic_ratio,quantile_curve_rho,quantile_step_ratio,rank_autocorrelation_observations,mean_rank_autocorrelation,median_rank_autocorrelation,spearman_ic_mean,spearman_ic_median,spearman_ic_hac_tstat,spearman_ic_raw_p_value,spearman_ic_daily_direction_rate,spearman_ic_monthly_direction_rate,spearman_ic_annual_direction_rate,q10_minus_q1_mean,q10_minus_q1_median,q10_minus_q1_hac_tstat,q10_minus_q1_raw_p_value,q10_minus_q1_daily_direction_rate,q10_minus_q1_monthly_direction_rate,q10_minus_q1_annual_direction_rate,q10_minus_middle_mean,q10_minus_middle_median,q10_minus_middle_hac_tstat,q10_minus_middle_raw_p_value,q10_minus_middle_daily_direction_rate,q10_minus_middle_monthly_direction_rate,q10_minus_middle_annual_direction_rate,middle_minus_q1_mean,middle_minus_q1_median,middle_minus_q1_hac_tstat,middle_minus_q1_raw_p_value,middle_minus_q1_daily_direction_rate,middle_minus_q1_monthly_direction_rate,middle_minus_q1_annual_direction_rate,edges_minus_middle_mean,edges_minus_middle_median,edges_minus_middle_hac_tstat,edges_minus_middle_raw_p_value,edges_minus_middle_daily_direction_rate,edges_minus_middle_monthly_direction_rate,edges_minus_middle_annual_direction_rate,pattern,pattern_direction,primary_effect,strongest_economic_effect,strongest_economic_effect_mean,strongest_economic_effect_hac_tstat,strongest_economic_effect_abs_tstat,strongest_economic_effect_monthly_direction_rate,strongest_economic_effect_annual_direction_rate,primary_effect_mean,primary_effect_median,primary_effect_hac_tstat,primary_effect_raw_p_value,primary_effect_bh_q_active_scope,primary_effect_planned_bonferroni_p,primary_effect_monthly_direction_rate,primary_effect_annual_direction_rate,primary_effect_valid_date_ratio,full_research_scope,active_hypothesis_count,active_effect_test_count,evidence_status,classification_reason,evidence_score
short_term_reversal|reversal_10d|h126,short_term_reversal|reversal_10d,short_term_reversal,reversal_10d,126,"{""window"": 10}",4181,503.0,424.0,0.9698636689787132,0.3696969696969697,0.6666666666666666,4181,0.0011843002788278882,0.0043653656692494,0.003602435486963574,7.946116966195405e-06,0.528246432931276,0.5973283055223875,0.5001233045622688,0.5051546391752577,0.5882352941176471,-0.001502569009057268,-0.00059538334608078,-0.2915900526566312,0.7706000819117291,0.5035758323057953,0.4845360824742268,0.47058823529411764,0.00572180221639298,-0.0003602653741836548,0.9729889362938323,0.33055880084202394,0.49642416769420467,0.5618556701030928,0.5294117647058824,-0.0072243711652616605,-0.0005782842636108398,-1.2128183199242177,0.2251992895850724,0.5035758323057953,0.5051546391752577,0.5294117647058824,0.006473086636258535,0.0024358928203582764,1.2147897061429032,0.22444630792510056,0.5215782983970407,0.5412371134020618,0.5882352941176471,no_stable_structure,none,none,edges_minus_middle,0.006473086636258535,1.2147897061429032,1.2147897061429032,0.5412371134020618,0.5882352941176471,,,,,,,,,0.9698636689787132,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.012147897061429032
risk_adjusted_trend|risk_trend_100d|h252,risk_adjusted_trend|risk_trend_100d,risk_adjusted_trend,risk_trend_100d,252,"{""window"": 100}",4181,503.0,419.0,0.9397273379574265,-0.4787878787878787,0.6666666666666666,4181,0.012796300942340279,0.022802613274855665,0.005423831375803444,0.015292761847376823,0.26580803974090145,0.7903870510821862,0.5362687706795622,0.5372340425531915,0.6875,-0.0006785021820355688,0.019453540444374084,-0.028607857143888128,0.9771773455558564,0.44769661491473656,0.4521276595744681,0.375,-0.006995319355443712,0.00350816547870636,-0.599972891874931,0.5485243018354904,0.4807839144820565,0.46808510638297873,0.6875,0.0063168171983564,0.015384510159492493,0.4398235023195907,0.6600649442177833,0.5691015525579027,0.5638297872340425,0.6875,-0.0066560682330183835,-0.004418760538101196,-1.2056477493724647,0.22795333970174692,0.5395775006362942,0.5319148936170213,0.5625,no_stable_structure,none,none,edges_minus_middle,-0.0066560682330183835,-1.2056477493724647,1.2056477493724647,0.5319148936170213,0.5625,,,,,,,,,0.9397273379574265,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.012056477493724647
momentum|18m-1m|h252,momentum|18m-1m,momentum,18m-1m,252,"{""skip"": 21, ""window"": 378}",4181,503.0,418.0,0.9397273379574265,-0.7212121212121211,0.6666666666666666,4126,0.22621347503476372,0.25308136998710506,-0.017661684856022743,0.005776503589004278,-0.561186537611423,0.5746703794007076,0.4840926444387885,0.4787234042553192,0.375,-0.012451346822932304,0.004830412566661835,-0.34422363950191415,0.7306781056329777,0.48791040977347927,0.5053191489361702,0.4375,0.011538676063741822,-0.003979936242103577,0.7505700202921692,0.4529114692526339,0.48256553830491217,0.4787234042553192,0.625,-0.023990022929015052,0.005046442151069641,-0.821390859827204,0.41142366816280973,0.4835836090608297,0.4946808510638298,0.5,0.01776434974737212,0.011204540729522705,1.2043359743488644,0.22845974759873366,0.5683379994909646,0.5638297872340425,0.6875,no_stable_structure,none,none,edges_minus_middle,0.01776434974737212,1.2043359743488644,1.2043359743488644,0.5638297872340425,0.6875,,,,,,,,,0.9397273379574265,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.012043359743488644
momentum|18m-2m|h252,momentum|18m-2m,momentum,18m-2m,252,"{""skip"": 42, ""window"": 378}",4181,503.0,418.0,0.9397273379574265,-0.7454545454545454,0.8888888888888888,4122,0.1883249460792677,0.21750024641363797,-0.018927951042408568,0.0028369624633342028,-0.6135894912889412,0.5394866295322551,0.4922372104861288,0.48936170212765956,0.375,-0.018502245962688048,0.002439841628074646,-0.5188121752401574,0.6038917267051762,0.49274624586408755,0.5053191489361702,0.4375,0.008304394216935197,-0.0033505409955978394,0.5276935697988514,0.5977120369680824,0.48663782132858235,0.46808510638297873,0.5625,-0.026806640270497714,0.0015882104635238647,-0.9393100797607522,0.3475715649006822,0.4935097989310257,0.5159574468085106,0.5,0.017555517237242354,0.012504488229751587,1.2026045719324887,0.22912937762387853,0.5803003308729957,0.601063829787234,0.6875,no_stable_structure,none,none,edges_minus_middle,0.017555517237242354,1.2026045719324887,1.2026045719324887,0.601063829787234,0.6875,,,,,,,,,0.9397273379574265,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.012026045719324887
trend|SMA200|h126,trend|SMA200,trend,SMA200,126,"{""window"": 200}",4181,503.0,423.0,0.9698636689787132,-0.24848484848484845,0.4444444444444444,4181,0.17404094558719135,0.1997047248204992,0.009437398872976725,0.02662321738898754,0.49469887410669755,0.6208126964064766,0.5600493218249075,0.5463917525773195,0.5882352941176471,0.011400272141696779,0.015942513942718506,0.653588407610929,0.5133770147552701,0.562268803945746,0.5618556701030928,0.5294117647058824,0.011265625969438472,0.00533081591129303,1.2005561877567383,0.22992340471043204,0.5324290998766954,0.520618556701031,0.47058823529411764,0.00013464616741364966,0.0056353285908699036,0.010471787889643154,0.9916448748206589,0.5326757090012331,0.520618556701031,0.6470588235294118,0.005565489919135019,0.0017835646867752075,0.7821693516127629,0.4341150537000483,0.5151664611590628,0.5154639175257731,0.5294117647058824,no_stable_structure,none,none,q10_minus_middle,0.011265625969438472,1.2005561877567383,1.2005561877567383,0.520618556701031,0.47058823529411764,,,,,,,,,0.9698636689787132,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.012005561877567383
price_volume_confirmation|pvc_6m_1m_liq5_60|h10,price_volume_confirmation|pvc_6m_1m_liq5_60,price_volume_confirmation,pvc_6m_1m_liq5_60,10,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 60, ""short_window"": 5, ""skip"": 21, ""window"": 126}",4181,503.0,428.0,0.9976082276967233,-0.7333333333333332,0.7777777777777778,4181,0.8705057475936974,0.8806437523350482,-0.0034872866546022414,0.0033711257856339216,-0.4470563630159805,0.6548343649138701,0.49196835291297053,0.48,0.47058823529411764,-0.0004919564645171158,0.0009197555482387543,-0.3286960540350968,0.7423854371856834,0.48717333972668425,0.475,0.47058823529411764,0.00037645259025130215,0.0012975079007446766,0.461632086605751,0.6443451805866898,0.5276912011508031,0.545,0.5882352941176471,-0.0008684090625066458,-0.00023710355162620544,-0.8707655517922968,0.3838821780117414,0.5053943898345721,0.5,0.5882352941176471,0.0006224308182011534,0.0007155705243349075,1.1983532431158863,0.23077952693047588,0.5269719491728603,0.505,0.5882352941176471,no_stable_structure,none,none,edges_minus_middle,0.0006224308182011534,1.1983532431158863,1.1983532431158863,0.505,0.5882352941176471,,,,,,,,,0.9976082276967233,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011983532431158864
price_volume_confirmation|pvc_12m_1m_liq20_252|h126,price_volume_confirmation|pvc_12m_1m_liq20_252,price_volume_confirmation,pvc_12m_1m_liq20_252,126,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 252, ""short_window"": 20, ""skip"": 21, ""window"": 252}",4181,503.0,423.0,0.9698636689787132,0.12727272727272726,0.5555555555555556,4181,0.40687283997559015,0.43498015330594275,0.009306825747759812,0.01953117549419403,0.38324439810681254,0.7015385614636446,0.5368680641183724,0.5567010309278351,0.6470588235294118,0.013987567145624295,0.014347411692142487,0.7178266306849781,0.4728641910014074,0.5580764488286066,0.5515463917525774,0.6470588235294118,0.011257664130084244,0.0053246235474944115,1.195108215052176,0.23204475274583736,0.5341553637484587,0.5670103092783505,0.5294117647058824,0.0027299030148797425,0.012004047632217407,0.1859696411088804,0.8524685688818974,0.5607891491985203,0.6030927835051546,0.7058823529411765,0.004263880628025626,0.0027225688099861145,0.5638701826822214,0.5728424838447415,0.5198520345252774,0.5309278350515464,0.6470588235294118,no_stable_structure,none,none,q10_minus_middle,0.011257664130084244,1.195108215052176,1.195108215052176,0.5670103092783505,0.5294117647058824,,,,,,,,,0.9698636689787132,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011951082150521758
price_volume_confirmation|pvc_9m_1m_liq20_126|h21,price_volume_confirmation|pvc_9m_1m_liq20_126,price_volume_confirmation,pvc_9m_1m_liq20_126,21,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 126, ""short_window"": 20, ""skip"": 21, ""window"": 189}",4181,503.0,428.0,0.9949772781631189,0.07878787878787878,0.4444444444444444,4181,0.8354320857017589,0.8454062899774853,0.003617024622550301,0.0246432488784194,0.32841316141746235,0.7425992929869196,0.5487980769230769,0.5376884422110553,0.5882352941176471,0.0008712766590598711,0.004252124577760696,0.2634593663539084,0.7921965384587507,0.5401442307692308,0.5276381909547738,0.5882352941176471,0.0018227570184745463,0.0027818456292152405,1.075434731123657,0.28218013922352947,0.5507211538461538,0.5577889447236181,0.7058823529411765,-0.0009514803692022375,0.001495683565735817,-0.4129528752281469,0.6796411404288029,0.4814903846153846,0.48743718592964824,0.5294117647058824,0.0013871186933381698,0.0010849591344594955,1.190936096607159,0.23367867260496566,0.525,0.507537688442211,0.6470588235294118,no_stable_structure,none,none,edges_minus_middle,0.0013871186933381698,1.190936096607159,1.190936096607159,0.507537688442211,0.6470588235294118,,,,,,,,,0.9949772781631189,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.01190936096607159
trend|SMA150|h10,trend|SMA150,trend,SMA150,10,"{""window"": 150}",4181,503.0,428.0,0.9976082276967233,-0.5272727272727272,0.5555555555555556,4181,0.8825751593622608,0.8929167800887964,-0.0048547646960907815,0.007031816523522139,-0.6118084365839931,0.5406645072493181,0.4883720930232558,0.475,0.5294117647058824,-0.000858934588672951,0.0006030835211277008,-0.5219453459212364,0.6017083845296682,0.49220810357228484,0.51,0.4117647058823529,0.00024334536918244265,0.0013793446123600006,0.29703625041179704,0.7664388335819105,0.5341644689522896,0.535,0.5882352941176471,-0.0011022799911458215,0.0002797259949147701,-0.9565769142654885,0.33878084567323474,0.4950851114840566,0.52,0.5294117647058824,0.0006728126626885763,0.0004692850634455681,1.1848215444402075,0.2360880124165443,0.5169024214816591,0.525,0.5294117647058824,no_stable_structure,none,none,edges_minus_middle,0.0006728126626885763,1.1848215444402075,1.1848215444402075,0.525,0.5294117647058824,,,,,,,,,0.9976082276967233,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011848215444402075
high_proximity|high_18m|h10,high_proximity|high_18m,high_proximity,high_18m,10,"{""window"": 378}",4181,503.0,427.0,0.9976082276967233,-0.8303030303030302,0.6666666666666666,4181,0.8763922681486738,0.8982115773851502,0.00046483224287802844,0.009366625919938087,0.05069902776940879,0.9595653513822762,0.517621673459602,0.515,0.47058823529411764,-0.002138283644264133,0.0004889015108346939,-1.140939311392953,0.2538951788694228,0.4931609052474509,0.56,0.5882352941176471,-0.0008545346678953453,0.0001890026032924652,-1.1844153616532636,0.23624868224155182,0.4951504600845561,0.53,0.7058823529411765,-0.0010900079579132418,0.000342540442943573,-0.7944270939964814,0.42694683631881336,0.4953248621433709,0.51,0.5882352941176471,0.00021460717399996625,7.125735282897949e-05,0.3519288358547128,0.7248916329819008,0.5026112907237006,0.47,0.5294117647058824,no_stable_structure,none,none,q10_minus_middle,-0.0008545346678953453,-1.1844153616532636,1.1844153616532636,0.53,0.7058823529411765,,,,,,,,,0.9976082276967233,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011844153616532635
trend|SMA20|h21,trend|SMA20,trend,SMA20,21,"{""window"": 20}",4181,503.0,428.0,0.9949772781631189,-0.9515151515151514,0.7777777777777778,4181,-0.009947995831116935,-0.005999951089351397,-0.011443640525927688,-0.004008091404102743,-1.5391925401116804,0.12375729827103339,0.5127403846153846,0.5527638190954773,0.5882352941176471,-0.00242913380256001,-0.0005434653139673173,-1.1800980694368284,0.23796121237898304,0.5067307692307692,0.5477386934673367,0.5882352941176471,-0.0007417064559289289,-0.0011108256876468658,-0.5667774717312221,0.5708653782752025,0.5209134615384615,0.5477386934673367,0.5882352941176471,-0.0016874273566337742,-0.0003327382728457451,-1.1396163089225617,0.25444618776776307,0.5069711538461539,0.5577889447236181,0.6470588235294118,0.0004728604757614308,-0.0002639675512909889,0.500324182362021,0.6168468292165523,0.49375,0.4623115577889447,0.5882352941176471,no_stable_structure,none,none,q10_minus_q1,-0.00242913380256001,-1.1800980694368284,1.1800980694368284,0.5477386934673367,0.5882352941176471,,,,,,,,,0.9949772781631189,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011800980694368284
liquidity_change|liq_5d_60d|h252,liquidity_change|liq_5d_60d,liquidity_change,liq_5d_60d,252,"{""long_window"": 60, ""short_window"": 5}",4181,503.0,419.0,0.9397273379574265,-0.12727272727272726,0.4444444444444444,4181,0.16295367016523937,0.15050321765652913,0.0004374138589761793,0.0015708187129348516,0.13015803806704881,0.8964413928652856,0.509544413336727,0.5106382978723404,0.6875,0.0006725549433934087,0.0062019675970077515,0.12391564046802715,0.9013820690920616,0.5360142529905828,0.526595744680851,0.6875,0.004190810545185023,8.226931095123291e-05,1.1798655848724338,0.23805367957326073,0.5011453296004073,0.5053191489361702,0.625,-0.0035182556514807197,0.00240933895111084,-0.4626571785634372,0.6436101167231754,0.4840926444387885,0.4574468085106383,0.5625,0.0038545331120070046,-0.00040102750062942505,0.7302989825342745,0.4652074500316261,0.49732756426571645,0.5,0.5625,no_stable_structure,none,none,q10_minus_middle,0.004190810545185023,1.1798655848724338,1.1798655848724338,0.5053191489361702,0.625,,,,,,,,,0.9397273379574265,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011798655848724337
high_proximity|high_6m|h21,high_proximity|high_6m,high_proximity,high_6m,21,"{""window"": 126}",4181,503.0,428.0,0.9949772781631189,-0.8545454545454544,0.6666666666666666,4181,0.6471153228454749,0.6625535375193943,-0.004328744078595675,0.008670094888657331,-0.3823303731011632,0.7022163283856038,0.48173076923076924,0.49246231155778897,0.5882352941176471,-0.003270464035360878,0.0014982754364609718,-0.9550918093994848,0.3395312706197041,0.4830880454428092,0.5025125628140703,0.5882352941176471,-0.0015714321424324944,-5.698204040527344e-05,-1.1796047251575854,0.2381574627519205,0.5011618900077459,0.5577889447236181,0.7058823529411765,-0.0016090782736193012,2.1539628505706787e-05,-0.6431596105578751,0.5201205379666833,0.49951923076923077,0.5326633165829145,0.5882352941176471,6.379985395172578e-05,-7.960200309753418e-05,0.057059423140881124,0.9544978593758763,0.49806351665375675,0.4824120603015075,0.47058823529411764,no_stable_structure,none,none,q10_minus_middle,-0.0015714321424324944,-1.1796047251575854,1.1796047251575854,0.5577889447236181,0.7058823529411765,,,,,,,,,0.9949772781631189,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011796047251575854
low_volatility|40d|h1,low_volatility|40d,low_volatility,40d,1,"{""window"": 40}",4181,503.0,429.0,0.9997608227696724,-0.9030303030303028,0.6666666666666666,4181,0.9907052201259724,0.9929467369269067,0.0051970071267789806,0.003930923179723322,1.3097396865713034,0.19028391295285318,0.5055023923444976,0.555,0.7058823529411765,-0.000289360350950193,-0.0002265079237986356,-1.1313216439632643,0.25791973771505394,0.5088516746411483,0.52,0.5882352941176471,-8.170493780181333e-05,-8.60316758917179e-05,-0.7666671054060449,0.4432794661655586,0.509090909090909,0.52,0.6470588235294118,-0.00020765540329189402,-0.00011760151755879633,-1.178378465810863,0.23864575871987959,0.5064593301435407,0.57,0.6470588235294118,6.297523187906213e-05,2.222927287220955e-05,0.9041872546676331,0.3658961172778019,0.504066985645933,0.49,0.5294117647058824,no_stable_structure,none,none,middle_minus_q1,-0.00020765540329189402,-1.178378465810863,1.178378465810863,0.57,0.6470588235294118,,,,,,,,,0.9997608227696724,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011783784658108629
trend|SMA200|h5,trend|SMA200,trend,SMA200,5,"{""window"": 200}",4181,503.0,429.0,0.9988041138483617,-0.4666666666666666,0.6666666666666666,4181,0.9541526787225447,0.9588199133480666,0.0012950843507166586,0.01069797994568944,0.21194683746986256,0.8321485095411608,0.521551724137931,0.54,0.5882352941176471,-0.0004912697853608828,0.0014365692622959614,-0.5097459862444819,0.610229431231797,0.4791666666666667,0.515,0.47058823529411764,0.00012236595242219494,0.0009678015485405922,0.26504636874870047,0.790973741637718,0.5352011494252874,0.55,0.47058823529411764,-0.0006136357695078036,0.0001081712543964386,-0.9184832946317751,0.35836590083014375,0.4964080459770115,0.56,0.5294117647058824,0.00036800086122308146,0.00042723584920167923,1.1782785697427665,0.23868556839300448,0.5191570881226054,0.52,0.5882352941176471,no_stable_structure,none,none,edges_minus_middle,0.00036800086122308146,1.1782785697427665,1.1782785697427665,0.52,0.5882352941176471,,,,,,,,,0.9988041138483617,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011782785697427665
trend_slope|slope_200d|h126,trend_slope|slope_200d,trend_slope,slope_200d,126,"{""window"": 200}",4181,503.0,423.0,0.9698636689787132,0.5515151515151515,0.6666666666666666,4181,0.16882658325335745,0.1964443197682261,0.01789238524367202,0.02533748745918274,0.7744967111977682,0.4386371123105438,0.567940813810111,0.5824742268041238,0.5882352941176471,0.01356406671764424,0.01572919636964798,0.6554591087437087,0.5121722055880973,0.5578298397040691,0.5927835051546392,0.5882352941176471,0.012299281318066815,0.009115846827626228,1.1780095446145433,0.23879280114534096,0.5639950678175093,0.5618556701030928,0.47058823529411764,0.0012647854751917625,0.007259029895067215,0.08596448711094741,0.9314946478662463,0.5395807644882861,0.5360824742268041,0.47058823529411764,0.005517248114577865,0.0040719956159591675,0.7393984089533243,0.4596651081252613,0.5267570900123305,0.5257731958762887,0.5882352941176471,no_stable_structure,none,none,q10_minus_middle,0.012299281318066815,1.1780095446145433,1.1780095446145433,0.5618556701030928,0.47058823529411764,,,,,,,,,0.9698636689787132,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011780095446145434
momentum|18m-2m|h10,momentum|18m-2m,momentum,18m-2m,10,"{""skip"": 42, ""window"": 378}",4181,503.0,427.0,0.9976082276967233,0.06666666666666665,0.4444444444444444,4181,0.9597001444782365,0.9646120578491081,0.011603612926753317,0.017860569059848785,1.4138300653776426,0.1574118036587061,0.5365619755454327,0.525,0.7058823529411765,0.0007618139274580794,0.00213730800896883,0.45365731706254936,0.6500754925136543,0.5293694557660034,0.535,0.4117647058823529,0.0010384854218233217,0.0018589606042951345,1.1767402084567833,0.23929921397508247,0.5360824742268041,0.545,0.5294117647058824,-0.00027667146703722707,0.0015682289376854897,-0.22998788890566368,0.8181011807417937,0.47470630544234,0.475,0.47058823529411764,0.0006575784251736703,0.0005005192942917347,1.0294693473523984,0.30325917661425716,0.5140254135698873,0.52,0.6470588235294118,no_stable_structure,none,none,q10_minus_middle,0.0010384854218233217,1.1767402084567833,1.1767402084567833,0.545,0.5294117647058824,,,,,,,,,0.9976082276967233,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011767402084567833
high_proximity|high_6m|h42,high_proximity|high_6m,high_proximity,high_6m,42,"{""window"": 126}",4181,503.0,427.0,0.9899545563262377,-0.9030303030303028,0.5555555555555556,4181,0.46558591497306573,0.46789941158200893,-0.006749267698244292,0.0030172693077474833,-0.4713187147913658,0.6374131531097271,0.49045663203672385,0.5050505050505051,0.5294117647058824,-0.004346168636243915,5.144995520822704e-05,-0.7252767469510917,0.4682822681004549,0.4997403946002077,0.5303030303030303,0.5882352941176471,-0.002452613502652128,-0.00012202560901641846,-1.1707708824364673,0.24169088475907652,0.5012980269989615,0.51010101010101,0.7647058823529411,-0.0018743733641736846,-0.0008883588016033173,-0.4133187975431388,0.6793730594512746,0.5051944914230491,0.5050505050505051,0.5294117647058824,-0.0002795291163870119,-0.0008090296760201454,-0.14234841491397351,0.8868048062822856,0.5150571131879543,0.5050505050505051,0.5294117647058824,no_stable_structure,none,none,q10_minus_middle,-0.002452613502652128,-1.1707708824364673,1.1707708824364673,0.51010101010101,0.7647058823529411,,,,,,,,,0.9899545563262377,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011707708824364673
short_term_reversal|reversal_10d|h63,short_term_reversal|reversal_10d,short_term_reversal,reversal_10d,63,"{""window"": 10}",4181,503.0,426.0,0.9849318344893566,0.6484848484848483,0.7777777777777778,4181,0.0041139105726478555,0.00531324578216966,0.008498817188229067,0.004082411993294954,1.205540845528699,0.2279945797412315,0.5118989800874211,0.5431472081218274,0.5294117647058824,0.002000064771607606,-0.00019720569252967834,0.619993721843242,0.5352619202830264,0.49708596406022343,0.5634517766497462,0.5294117647058824,0.003730690692727386,0.00010620150715112686,1.1700410042220344,0.24198446802829177,0.5007285089849441,0.5736040609137056,0.7058823529411765,-0.0017306259061791538,-0.0006586629897356033,-0.5739226657110051,0.5660201344378784,0.5072850898494414,0.5228426395939086,0.5294117647058824,0.0027306582385317013,0.0014384137466549873,1.0300301322536234,0.30299586088686425,0.5208839242350656,0.5431472081218274,0.47058823529411764,no_stable_structure,none,none,q10_minus_middle,0.003730690692727386,1.1700410042220344,1.1700410042220344,0.5736040609137056,0.7058823529411765,,,,,,,,,0.9849318344893566,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011700410042220343
momentum|12m-1m|h5,momentum|12m-1m,momentum,12m-1m,5,"{""skip"": 21, ""window"": 252}",4181,503.0,428.0,0.9988041138483617,0.11515151515151514,0.4444444444444444,4181,0.9716037540590813,0.9745360920322885,0.01338885491413243,0.023927422240376472,2.1126530494857856,0.034630474588586785,0.539272030651341,0.585,0.8235294117647058,0.00039896438552570817,0.0021025664173066616,0.43460888294168887,0.6638463461830396,0.5344827586206896,0.525,0.5294117647058824,0.0005814485932790993,0.0011933669447898865,1.1700377360295178,0.24198578317689878,0.5371168582375478,0.565,0.5882352941176471,-0.0001824842266227927,0.0006826762109994888,-0.2892463345636183,0.7723928765829713,0.4825191570881226,0.495,0.4117647058823529,0.00038196640400264153,0.00024667801335453987,1.1422638332251602,0.2533443697152419,0.5105363984674329,0.52,0.5882352941176471,no_stable_structure,none,none,q10_minus_middle,0.0005814485932790993,1.1700377360295178,1.1700377360295178,0.565,0.5882352941176471,,,,,,,,,0.9988041138483617,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011700377360295177
momentum|18m-0m|h10,momentum|18m-0m,momentum,18m-0m,10,"{""skip"": 0, ""window"": 378}",4181,503.0,427.0,0.9976082276967233,-0.309090909090909,0.7777777777777778,4181,0.9638356749960056,0.9687314513145702,0.007865175308939449,0.01889464631676674,0.9327336419818584,0.35095751040742384,0.5308079597218892,0.54,0.5882352941176471,0.0003556476561971111,0.0033576395362615585,0.20267961274463428,0.8393854591181684,0.5399184847758332,0.525,0.47058823529411764,0.0009368571301353271,0.0024503739550709724,1.089715881473818,0.2758383180903492,0.5521457684008632,0.56,0.5882352941176471,-0.0005812094719495822,0.0013554692268371582,-0.4534147406924536,0.6502501239665363,0.47206904818988255,0.475,0.5882352941176471,0.0007590332769869631,0.0005485322326421738,1.1693142411349557,0.24227704750116918,0.5190601774154879,0.54,0.7058823529411765,no_stable_structure,none,none,edges_minus_middle,0.0007590332769869631,1.1693142411349557,1.1693142411349557,0.54,0.7058823529411765,,,,,,,,,0.9976082276967233,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011693142411349557
trend|SMA100|h63,trend|SMA100,trend,SMA100,63,"{""window"": 100}",4181,503.0,426.0,0.9849318344893566,-0.3939393939393939,0.5555555555555556,4181,0.15091627058840393,0.1582541481300349,-0.012161600621898926,-0.006529954029247165,-0.8766063086461082,0.3807005114188996,0.517969888295289,0.5177664974619289,0.5294117647058824,0.0007553955339571084,-0.0002780766226351261,0.11098565030251287,0.9116277258267145,0.4973288003885381,0.4873096446700508,0.4117647058823529,0.003943934136002407,0.0029631145298480988,0.9474109697622574,0.34342940345920026,0.5301117047110248,0.5228426395939086,0.5294117647058824,-0.003188538607360034,-0.0032461630180478096,-0.6440388394689276,0.5195502485770063,0.5269548324429335,0.5380710659898477,0.5294117647058824,0.00356623638848059,0.0030994173139333725,1.1669777936231256,0.24321933748792046,0.5378824672170957,0.5634517766497462,0.47058823529411764,no_stable_structure,none,none,edges_minus_middle,0.00356623638848059,1.1669777936231256,1.1669777936231256,0.5634517766497462,0.47058823529411764,,,,,,,,,0.9849318344893566,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.011669777936231257
volatility_scaled_momentum|vsmom_6m_1m_vol60|h252,volatility_scaled_momentum|vsmom_6m_1m_vol60,volatility_scaled_momentum,vsmom_6m_1m_vol60,252,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",4181,503.0,419.0,0.9397273379574265,-0.3696969696969697,0.6666666666666666,4181,0.013463142820811352,0.01575340179915309,0.008831614599805122,0.019504854455590248,0.38419097820257875,0.7008369045387521,0.5507762789513871,0.5478723404255319,0.5,0.009705145973757243,0.019753672182559967,0.39851819614465234,0.6902482481216861,0.5505217612624077,0.5425531914893617,0.5625,-0.0015162270835032614,0.005789592862129211,-0.12515237729622297,0.9004029181361357,0.47493000763553067,0.4521276595744681,0.5625,0.011221373170535072,0.015279650688171387,0.7753205952146051,0.43815024253334056,0.5693560702468822,0.5797872340425532,0.75,-0.006368800231982587,-0.006601989269256592,-1.165581743736561,0.24378359258286053,0.5551030796640366,0.574468085106383,0.5625,no_stable_structure,none,none,edges_minus_middle,-0.006368800231982587,-1.165581743736561,1.165581743736561,0.574468085106383,0.5625,,,,,,,,,0.9397273379574265,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.01165581743736561
